"geneName","geneScore"
"WDR7",0.02919
"GRIK2",0.02917
"UTP20",0.02908
"LRRC37A3",0.029061
"MYH4",0.028859
"NOTCH2",0.028781
"MUC5B",0.028771
"AR",0.028758
"ATM",0.028755
"DOCK11",0.028718
"VPS13D",0.028624
"DYNC2H1",0.02857
"HEPHL1",0.028536
"ECE2",0.028447
"DCHS2",0.02837
"C1orf222",0.028357
"MAP1A",0.028335
"SPI1",0.028334
"OR5I1",0.028057
"MYCBP2",0.028039
"TANC1",0.027971
"KIF13A",0.027907
"KIAA0226",0.027842
"GRM3",0.02782
"MYT1L",0.027789
"FAM117B",0.027776
"ITSN2",0.027701
"ATXN7L1",0.027525
"ERBB3",0.027299
"PCDHGB3",0.027298
"SBNO1",0.02728
"TNKS1BP1",0.027145
"PRPF38B",0.027127
"EPS8L1",0.027043
"CHD6",0.027027
"ARHGAP11A",0.026989
"ATP1A4",0.026963
"GPR98",0.026956
"BRWD1",0.026923
"OPN4",0.026858
"HECTD4",0.026838
"KRT17",0.026805
"UTRN",0.026777
"KCNS2",0.026741
"PTPRZ1",0.02667
"SVIL",0.026606
"CNTNAP2",0.026598
"LPHN3",0.026596
"FER1L5",0.026511
"FLNC",0.026451
"GPR179",0.026045
"ASTN1",0.025935
"ACTN2",0.025925
"SLC12A5",0.025886
"HECW1",0.025815
"TENM3",0.025705
"MYLK",0.025662
"NRROS",0.025641
"CPAMD8",0.025608
"SEMA5A",0.02546
"ENSG00000210195",0.025446
"C8orf31",0.02539
"SRCAP",0.025344
"CCNB3",0.0252
"OPRM1",0.025153
"SCN3A",0.02514
"LGR4",0.02513
"CDK16",0.025065
"OR13C4",0.025046
"CBLB",0.025036
"FAM179A",0.025012
"CNTN1",0.025008
"PREX2",0.025003
"DPCR1",0.024975
"DNAH6",0.024825
"FRAS1",0.024761
"NEK5",0.024753
"NELL1",0.024747
"NEK10",0.02474
"CCDC168",0.024572
"CNTLN",0.024572
"RGS3",0.024565
"FGD3",0.024543
"KCNT2",0.024489
"MORC1",0.02444
"T",0.024402
"A2ML1",0.024398
"SALL1",0.024291
"DNAH10",0.024229
"CSF2RA",0.024225
"NCOR2",0.02422
"LINC00869",0.024172
"LYN",0.02415
"ZFPM2",0.024096
"CUBN",0.024091
"WDR17",0.024002
"SI",0.02394
"CPZ",0.023896
"LAMA2",0.023893
"KIAA0825",0.023876
"MUC2",0.023849
"TAF1",0.023839
"ZNF536",0.023815
"TET3",0.023696
"LRBA",0.023694
"XPO5",0.023679
"CSMD2",0.023562
"RTN4",0.023456
"USP34",0.023387
"LAMB1",0.023373
"ESYT3",0.023326
"PCNT",0.023291
"CTNND2",0.023262
"TMC2",0.023203
"MAB21L1",0.023201
"DNAH8",0.023189
"FXR1",0.023158
"PRKG2",0.023111
"ZNF568",0.023111
"CHD4",0.023085
"CSPG4P11",0.02306
"AP2M1",0.023027
"ACTN4",0.022933
"SCN2A",0.022852
"PHTF2",0.022722
"KCNH6",0.022716
"CACNG3",0.022661
"ATG3",0.022595
"CEP95",0.022547
"MYH7B",0.022513
"HERC4",0.022501
"SELL",0.022486
"KIAA1109",0.022467
"BEST2",0.02238
"BRINP3",0.02233
"VILL",0.022321
"RFX7",0.022315
"VCAN",0.022313
"CHD9",0.022294
"C10orf71",0.022284
"SPTBN2",0.022261
"CNTNAP1",0.022123
"VPS13B",0.02207
"CASC5",0.022066
"OAS3",0.021954
"AMPD1",0.02184
"STAT4",0.021839
"HIVEP3",0.02183
"ATP2C2",0.021752
"TBL1XR1",0.02175
"HERC2",0.021711
"CD163L1",0.021699
"MDN1",0.021679
"CORO2A",0.021668
"HRNR",0.021658
"ANKRD26",0.021655
"EPB41L3",0.021649
"SEC16B",0.021539
"ELTD1",0.021478
"CDH12",0.021473
"ARSB",0.021372
"IQGAP3",0.021335
"SPEN",0.021284
"HLF",0.021252
"LAMA1",0.021247
"NCKAP1L",0.021186
"COL12A1",0.021172
"WDR90",0.021168
"NF1",0.021143
"ZNF268",0.021136
"LPAL2",0.021126
"GATM",0.021114
"CD109",0.021099
"VPS13A",0.021095
"RP3-470B24.5",0.021082
"ZFR",0.021079
"ATP1A3",0.021046
"FSTL4",0.021045
"ATP2B3",0.020998
"NT5C1B",0.020984
"TSPEAR",0.020949
"ANKRD30B",0.020861
"NPDC1",0.020758
"AEBP1",0.020747
"DNMBP",0.020731
"PPP4R2",0.02072
"FNDC7",0.020713
"SLCO1C1",0.020709
"LYSMD3",0.020687
"IGDCC3",0.02065
"ITPR1",0.02063
"FGFR2",0.020568
"ZKSCAN7",0.020537
"MYH6",0.020515
"TENM1",0.020499
"OR4A21P",0.020483
"SPAG17",0.020441
"CLIP2",0.020432
"ANKRD50",0.020422
"ZDHHC17",0.020418
"MEFV",0.020418
"C10orf12",0.020402
"NAV2",0.020376
"IMPG1",0.020339
"BOD1L1",0.020338
"TTC18",0.020332
"RBM14",0.020256
"PHKA2",0.020215
"PCDHA13",0.020158
"RIMS2",0.020132
"RYR1",0.020119
"ST18",0.020094
"WDFY4",0.020079
"IKBKB",0.020072
"FILIP1",0.020064
"PDE3A",0.020047
"NCOR1",0.020034
"KIAA0430",0.02003
"IDS",0.02001
"ARHGEF1",0.019998
"ITIH6",0.019913
"ARHGAP29",0.019892
"FANCI",0.019889
"ARHGAP17",0.019875
"FLG2",0.019872
"ANKFY1",0.019867
"SPATA31D1",0.019861
"SPOP",0.01986
"GBF1",0.019832
"TENM4",0.019821
"DOCK5",0.019759
"DSP",0.019757
"XBP1",0.01972
"GRIA1",0.019644
"PDE4D",0.019644
"TCHH",0.019635
"SIPA1L3",0.019612
"PIK3R1",0.019582
"RPGR",0.019563
"GON4L",0.019553
"FAM208B",0.019533
"RGAG1",0.019532
"STXBP1",0.019493
"MAGI3",0.019484
"KIAA0754",0.019483
"RANBP17",0.019475
"MIS18BP1",0.019471
"SLC15A1",0.01945
"MTOR",0.019444
"AFF3",0.019434
"WDR45B",0.019427
"PHEX",0.019408
"RP11-85G18.6",0.019404
"ACACB",0.019402
"TLN1",0.019389
"ABR",0.019347
"TRIM6",0.019337
"STXBP5",0.019334
"LRRIQ1",0.019317
"KAT6B",0.01929
"GPC5",0.019269
"CCDC183",0.019266
"TMEM132C",0.019257
"ANKRD36C",0.019243
"ALPK3",0.019239
"LATS1",0.019229
"ZFP36L1",0.019197
"VSTM4",0.019187
"ZDBF2",0.019176
"LAS1L",0.019175
"PRKCDBP",0.019172
"DOPEY2",0.019159
"CMYA5",0.019156
"JARID2",0.019073
"INTS7",0.019063
"TEX15",0.019042
"PLCB1",0.019033
"NOTCH4",0.019031
"TTC29",0.019011
"CCDC180",0.019008
"ZNF544",0.018994
"MLLT4",0.018959
"DIP2C",0.018953
"PHLDA1",0.018951
"RP11-32B5.1",0.018903
"RIMS1",0.018896
"DNAJC6",0.018883
"SON",0.018882
"NCKAP5",0.018877
"MXRA5",0.018876
"PCDH12",0.018872
"ITPKB",0.018862
"SYCP2",0.01886
"HSPG2",0.018829
"KIF5C",0.018824
"DLC1",0.018809
"YEATS2",0.018781
"ERBB4",0.018781
"DOCK4",0.018759
"RASGRF1",0.018754
"JAK2",0.018739
"KDM5C",0.018738
"SEMA4F",0.01873
"ARHGAP40",0.018708
"ZNF233",0.0187
"LRPPRC",0.018633
"RIMBP2",0.018607
"PJA2",0.018606
"COL15A1",0.018591
"RP11-250H24.4",0.018576
"C12orf55",0.018565
"RP11-701I24.1",0.018499
"AP2A1",0.018469
"SDK1",0.018464
"ZNF646",0.018436
"CHD1L",0.018412
"AMBRA1",0.018387
"LRP1",0.01837
"CDH11",0.018363
"ATP2B2",0.018343
"ZMYM4",0.01834
"RNU6-351P",0.018335
"AGBL3",0.018327
"PHF3",0.018318
"WTAP",0.018311
"ELAVL1",0.018302
"KLHL1",0.018295
"KLK15",0.018285
"FYCO1",0.018281
"AGFG2",0.018258
"SIRPB1",0.018257
"RP11-32B5.7",0.018252
"ETS2",0.018251
"BAI1",0.01825
"ITGA11",0.01822
"RNF19A",0.018209
"LMTK2",0.018197
"ANK2",0.018192
"SMTNL1",0.01819
"ALDH8A1",0.018181
"CYP2C8",0.018172
"SVILP1",0.018155
"RBM6",0.018116
"ADCY1",0.018112
"PKD1L2",0.018082
"DAB1",0.018027
"MYH7",0.017965
"PCDHGB4",0.017964
"RNF213",0.017959
"DDR2",0.017954
"SCN1A",0.017918
"KCNQ5",0.017916
"PPP1R9A",0.017903
"RP11-764K9.4",0.017892
"NUMBL",0.017849
"UBE2J1",0.01784
"CAMTA1",0.017822
"PGBD5",0.017803
"RBM47",0.017793
"EZR",0.017781
"PROX1",0.017779
"ASPM",0.017744
"LAMA5",0.017735
"C2orf71",0.017704
"ZNF462",0.017651
"DHX30",0.017644
"CARNS1",0.017636
"ENTPD7",0.01762
"FCGBP",0.017602
"CCDC150",0.017592
"PTPRD",0.017587
"DMXL1",0.017539
"RPL13A",0.017519
"KCNA1",0.017516
"MICALL2",0.0175
"TMEM245",0.017479
"ANAPC5",0.017468
"PIP4K2C",0.017467
"OPLAH",0.017463
"DUOX1",0.017462
"CDH1",0.017399
"WHSC1",0.01739
"C11orf30",0.017377
"CPT2",0.017363
"MYOM3",0.017352
"AK9",0.017334
"MYO10",0.017321
"PDLIM7",0.017317
"DENND6A",0.017316
"CCSER2",0.017298
"TSHR",0.017296
"WDR52",0.017289
"INTS1",0.017288
"IGSF1",0.01727
"IGSF10",0.017243
"PLA2G4F",0.017236
"TMEM189",0.017229
"DMGDH",0.017223
"MGA",0.017221
"ATP4A",0.017212
"PSMG1",0.017211
"MSH6",0.017205
"EMR2",0.017188
"RELN",0.01718
"CCDC110",0.017164
"MYO5C",0.017078
"DCC",0.017063
"BCORL1",0.017051
"COL23A1",0.017047
"TSHZ2",0.017042
"DNAH11",0.017039
"FOCAD",0.017037
"SEC31A",0.017019
"TROAP",0.017009
"SRRT",0.016984
"SPRTN",0.016971
"GRIK3",0.016971
"ENPP4",0.016968
"GIMAP8",0.016899
"ATG16L1",0.016896
"DUSP27",0.016863
"USP12",0.016858
"BCL9",0.016844
"PLIN4",0.016843
"DNAJC9",0.016838
"DFNA5",0.016806
"CNTNAP4",0.01679
"ASXL2",0.01676
"LAMA3",0.016726
"KIF17",0.01672
"ATL3",0.016697
"ZNF841",0.016694
"XIRP1",0.01669
"UBQLN4",0.016663
"PMS1",0.016652
"PXDNL",0.016645
"TBX3",0.016629
"KIAA1549L",0.016616
"ZEB2",0.016612
"PIK3C2B",0.016599
"HKR1",0.016595
"NUF2",0.016589
"KRT28",0.01657
"LAMB4",0.016558
"PPEF1",0.016555
"MGAT5B",0.016554
"PCDH11X",0.016546
"PHLDB1",0.016538
"GRIN2A",0.016538
"AHNAK",0.016537
"RBMXL3",0.016526
"COL17A1",0.016503
"KMT2B",0.016482
"ANKAR",0.016473
"FAM193B",0.016471
"KL",0.01646
"ZNF594",0.01646
"CFH",0.01644
"MKL2",0.016417
"TRIM65",0.016417
"MAP3K10",0.016409
"KLHL41",0.016391
"CFTR",0.016385
"HGSNAT",0.016381
"UNC13A",0.01636
"GREB1L",0.016348
"RPTN",0.016325
"PTCHD3",0.016309
"CIRBP",0.016309
"FBXO21",0.016242
"NRXN3",0.016239
"FGA",0.01618
"GNG7",0.016177
"EML6",0.016145
"ZC3H12C",0.016143
"NOS1",0.016122
"ADAMTS19",0.016109
"PLXNA1",0.016095
"TRIM46",0.016085
"LPHN2",0.016071
"GIMAP7",0.016062
"ZZZ3",0.016034
"USPL1",0.01603
"BAZ2B",0.016013
"ALG10B",0.015996
"GRB7",0.015991
"PCDHA9",0.015981
"DUS3L",0.015944
"CR1",0.01594
"PKD1L1",0.01592
"PTPRB",0.015915
"SLC4A5",0.015913
"CPA1",0.015892
"ABCA9",0.015874
"PLCE1",0.015873
"MGAM",0.015869
"UBE3C",0.015858
"CUL7",0.015848
"RP11-1277A3.2",0.015834
"SIN3A",0.01582
"TDRD5",0.015817
"NHLRC1",0.015817
"FAM47B",0.015809
"SUGP1",0.015807
"KMT2D",0.015793
"NID1",0.015791
"SPTBN1",0.01579
"GRIA3",0.015781
"ZNF106",0.01575
"PRODH2",0.01573
"C2orf16",0.015729
"HAUS5",0.015705
"USP42",0.015704
"TTC24",0.015695
"HLA-A",0.015673
"MAGEC1",0.015667
"POLA1",0.015665
"HERC1",0.015642
"C7",0.015632
"CCDC144A",0.015615
"HOXB2",0.015614
"APPBP2",0.015566
"SLC10A3",0.015557
"FRMPD4",0.015549
"ZNF318",0.015548
"NEDD9",0.015544
"RP11-204M4.2",0.015542
"VPRBP",0.015495
"ZBTB10",0.015491
"RP11-566K19.9",0.015487
"ITGAX",0.015468
"TLE6",0.015449
"RGS22",0.015434
"FKBP15",0.015392
"NLRP4",0.015385
"CEP170",0.015374
"MUM1L1",0.015374
"LINGO2",0.015368
"DYRK1A",0.015368
"LTBP4",0.015365
"CHRNB2",0.015355
"CEP350",0.015348
"ZBTB24",0.01533
"RBM19",0.015327
"WNK1",0.015321
"ZNF687",0.015293
"COL6A2",0.015293
"OR2T34",0.015283
"SYMPK",0.015281
"SVEP1",0.015276
"C12orf40",0.015275
"GDPD5",0.015266
"HFM1",0.015264
"TAF1L",0.015201
"ACVR1B",0.015199
"CUX2",0.015174
"NCAM1",0.015161
"GRIN2B",0.015152
"EPHA5",0.015143
"PMFBP1",0.015133
"MCC",0.015129
"BRIP1",0.01512
"MAP2K4",0.015119
"ARID4B",0.015116
"SLC15A5",0.015099
"TRNAU1AP",0.015086
"MPDZ",0.015054
"SLIT2",0.015047
"OR4D10",0.015044
"PABPC1",0.015025
"PDILT",0.015024
"IL17RB",0.015002
"FIGN",0.015002
"ELP5",0.014992
"PTPRH",0.014958
"TULP4",0.014955
"MCRS1",0.014949
"DTX1",0.014946
"HNRNPH2",0.014926
"OR10Q1",0.014925
"NOP9",0.014913
"RBM33",0.014893
"PUM2",0.014891
"TNXB",0.014879
"HIST1H2BC",0.014866
"UPB1",0.01486
"MYO18A",0.014851
"ZMIZ1",0.014846
"QSER1",0.014836
"CEP290",0.014822
"FMN2",0.014813
"RP11-325B23.2",0.0148
"RBM26",0.014791
"CAPN1",0.014761
"GPRASP2",0.014761
"AC136704.1",0.014677
"SUPT6H",0.01467
"OR10H2",0.014662
"KIAA1549",0.014659
"LYST",0.014646
"UNC45A",0.014639
"DSPP",0.014627
"ZNF418",0.01462
"ZNF730",0.014616
"SUPT5H",0.014614
"ZHX1",0.014606
"TARS2",0.014603
"PVRL2",0.014565
"ZFP69",0.014561
"TRAPPC10",0.014559
"MADD",0.014558
"FAM114A2",0.014556
"CIT",0.014554
"IL1RAPL1",0.014547
"SPEF2",0.014545
"TPR",0.014526
"COL14A1",0.014481
"CDH6",0.01448
"SLC45A2",0.014471
"SRRM2",0.014459
"PAM",0.014455
"PGLS",0.0144
"ANK3",0.014384
"AFF1",0.014384
"PYHIN1",0.014367
"AKT1",0.014359
"CMTR2",0.01434
"SREBF2",0.014336
"C20orf26",0.014333
"ATAD2B",0.014324
"NRP2",0.014301
"PRPF4B",0.014299
"MIB1",0.014297
"TRIM42",0.014261
"CA9",0.014259
"MYOM2",0.014238
"TNRC18",0.014235
"PPP2R4",0.014235
"CDK5RAP2",0.014234
"DYNC1H1",0.014226
"PPP1R3A",0.014213
"PLCB4",0.014212
"RUNX1",0.014187
"USP9X",0.014185
"AGO3",0.014182
"TOPAZ1",0.014156
"SLC17A7",0.014137
"HNRNPF",0.014131
"EGFR",0.014129
"VPS4B",0.01412
"ZNF469",0.0141
"CAST",0.014088
"MTHFD1",0.014079
"FRMD4A",0.014076
"ZNF565",0.014071
"C14orf37",0.014043
"CEACAM18",0.014027
"CDHR1",0.014014
"ZNF506",0.014009
"PZP",0.014002
"PHLPP1",0.013988
"SYNE3",0.013987
"MORC2",0.013967
"PAPPA2",0.013958
"ASMTL",0.013931
"FAM129C",0.013927
"TRPC6",0.013921
"MAGI2",0.013916
"KIAA0947",0.013914
"FIP1L1",0.013904
"SLC4A2",0.013904
"BAZ1A",0.0139
"CDCA2",0.013896
"NXPE1",0.013891
"CACNA1G",0.013889
"GALNT5",0.01388
"HLA-DQB2",0.013879
"LOXL3",0.013876
"ANKK1",0.013858
"DNAH17",0.013839
"HPS3",0.013821
"NLRC4",0.013806
"KIAA1324L",0.013799
"DNAH1",0.013786
"Y_RNA",0.013781
"ARAP3",0.013746
"DAPK1",0.013742
"DOPEY1",0.013734
"MAPK4",0.013733
"TUBA1B",0.013708
"CTD-2245F17.3",0.0137
"HSD3B2",0.013696
"SPATA6",0.013695
"BAI3",0.013681
"RFPL1",0.013673
"RAB3GAP2",0.013659
"FSD2",0.013636
"FLNA",0.013613
"ENPP2",0.013605
"ARID1A",0.013594
"LTBP2",0.013592
"ACER3",0.013574
"TRO",0.013557
"MRC2",0.013554
"ANO5",0.013549
"C7orf60",0.013548
"EFCAB12",0.013545
"OR5AZ1P",0.013536
"ASL",0.013535
"ABL1",0.013532
"NUP160",0.013509
"ESPL1",0.01349
"WWP2",0.013484
"UPF2",0.013473
"RBMX2P5",0.013472
"PJA1",0.013471
"CELF2",0.01344
"ANKRD6",0.01344
"GFPT2",0.013436
"ZNF528",0.01342
"MBOAT4",0.013413
"NCAPD3",0.013382
"ZNF587B",0.01337
"TRERF1",0.013368
"ABCA7",0.013362
"RBPJL",0.013358
"EXOC6",0.013355
"OR12D3",0.013338
"KLRC1",0.01333
"LPO",0.013321
"PAX5",0.013294
"ZIM3",0.013293
"NACA",0.013283
"NUP205",0.013283
"TRANK1",0.01327
"SCAPER",0.013269
"PNMAL1",0.013266
"SPATA31E1",0.013261
"UNC5D",0.01325
"AKAP17A",0.013221
"TMEM82",0.0132
"ACAD10",0.013199
"TPO",0.013194
"ZNF808",0.013191
"ZNF626",0.013189
"SCN10A",0.013169
"ATRX",0.013167
"WWC3",0.013154
"SIGLEC9",0.013153
"CDH9",0.013151
"CDH23",0.013149
"LRIT2",0.013149
"BZRAP1",0.013145
"NOD1",0.01314
"BCL11A",0.013123
"NCOA6",0.013099
"PIPSL",0.013098
"ITK",0.013093
"CNTN4",0.013088
"CHST9",0.013086
"SLC17A6",0.013086
"ADAD2",0.013083
"WDR26",0.01306
"RP11-460N11.2",0.01306
"ARMCX2",0.013042
"ADCY5",0.013037
"ELOVL5",0.013031
"TNRC6B",0.013026
"CNTNAP5",0.013021
"SLC35B2",0.013015
"PLEC",0.013007
"ATP8B2",0.013002
"MAP3K1",0.013001
"TNPO1",0.012995
"MYO16",0.012985
"CASP5",0.01297
"MCOLN1",0.012968
"RP11-1055B8.7",0.012961
"PRDM8",0.012943
"SDK2",0.012941
"PRKAA2",0.01294
"TEX11",0.012932
"USP1",0.01293
"ZC3H4",0.012929
"SYBU",0.01292
"HRC",0.012908
"SCFD2",0.012891
"ABCA12",0.012884
"MYO1G",0.012883
"ADCY3",0.012868
"CCDC170",0.012849
"CCNF",0.012829
"MALAT1",0.012816
"KIAA2022",0.01281
"BAIAP3",0.012781
"LIG3",0.01278
"DNTT",0.012775
"STAG1",0.012773
"DAP",0.012768
"CDRT1",0.012756
"CLUL1",0.012751
"INSRR",0.012745
"KIF26B",0.012726
"THSD7A",0.012702
"ZNF83",0.012701
"THSD7B",0.012698
"FYB",0.012695
"SYT2",0.012694
"NOTCH3",0.012684
"GNPTAB",0.012671
"CCDC146",0.01267
"ABCC2",0.012669
"ATXN1",0.012644
"COL19A1",0.012642
"TSC22D1",0.012636
"LEPREL1",0.012634
"ZNF658",0.012632
"SYCE1L",0.012626
"HDAC2",0.012625
"KANSL3",0.01262
"AMACR",0.01262
"CTCF",0.012601
"MED13",0.012599
"CHSY3",0.012592
"ARHGAP31",0.012577
"MYH10",0.01257
"YLPM1",0.012551
"TTC7A",0.01255
"OSMR",0.012547
"C9orf43",0.012522
"PCDHB5",0.012516
"TP53BP1",0.012513
"KIAA2026",0.012508
"ROR1",0.012504
"PCM1",0.012496
"WBSCR17",0.012492
"SLC25A13",0.012483
"GPATCH8",0.012483
"RPL3",0.01248
"SBF2",0.012466
"KIR3DL2",0.012462
"APOBR",0.01246
"C12orf36",0.012452
"SUPT20HL2",0.012449
"UNC79",0.01243
"TMEM106B",0.012423
"SIM1",0.012414
"C1orf65",0.01241
"HMGB3P24",0.012392
"DDX12P",0.012388
"AARS2",0.012382
"NRP1",0.012371
"CHD3",0.012347
"PAK2",0.01234
"ODF2",0.012319
"MYO9B",0.012303
"RLF",0.012287
"PCNX",0.012287
"ZNF729",0.012285
"SPATA31C1",0.012274
"CARD9",0.012272
"ZNF296",0.01226
"ADCY9",0.012253
"DGKG",0.012249
"ADPRH",0.012246
"TMEM131",0.012245
"CAMSAP2",0.01224
"ACAD11",0.012235
"NLRC5",0.012223
"NPC1",0.012223
"UBC",0.012215
"CD97",0.012212
"ZMYM3",0.012202
"TRPM3",0.012201
"LAMA4",0.012183
"SLC26A9",0.012169
"C1orf101",0.01214
"HPSE",0.012135
"GPR32",0.012125
"NSUN3",0.012118
"SORCS1",0.012117
"CADPS2",0.012101
"SERTAD3",0.012088
"PLA2G4A",0.012084
"STAT5A",0.012073
"PLXNA4",0.012068
"MAP3K13",0.012065
"DZIP3",0.012059
"AGO1",0.012056
"RAPGEF1",0.012054
"GCC2",0.012051
"HLA-F",0.01204
"HS3ST5",0.01204
"AKAP13",0.01201
"TRAF7",0.012009
"GRIP2",0.011998
"BRDT",0.011976
"KCNU1",0.011974
"PDE4DIP",0.011972
"ABCC1",0.011961
"SAAL1",0.011958
"SOX14",0.011952
"RIF1",0.011948
"QRICH2",0.011942
"SUPT20HL1",0.011906
"CASK",0.011888
"KCNQ2",0.011857
"ZNF217",0.011857
"SNAPC4",0.011854
"EML4",0.011848
"UHRF1BP1L",0.011847
"HMHA1",0.011841
"GTSE1",0.011837
"PSG6",0.011829
"UBR5",0.011827
"HEG1",0.011817
"TSR1",0.011811
"BMP2K",0.011803
"DCAF4L2",0.011798
"ZC3H11A",0.01179
"ZNRD1-AS1",0.011782
"RP11-76H14.2",0.011777
"CARD11",0.011774
"ENSA",0.011768
"FDXR",0.011761
"CENPF",0.011748
"MAP10",0.011746
"NUP153",0.011746
"XPOT",0.011733
"MYOF",0.011728
"UPF3B",0.011727
"GPR64",0.011704
"COL4A6",0.011702
"SOS1",0.011695
"FAT4",0.011691
"FASTKD3",0.011685
"FAT1",0.011683
"SNORD3A",0.011683
"BRAF",0.011683
"PRKDC",0.011679
"ITGA1",0.011676
"INSIG2",0.011671
"SLCO5A1",0.011666
"AKNA",0.01165
"FARP2",0.011636
"SHROOM2",0.011607
"FAT2",0.011604
"H2BFWT",0.0116
"FAM90A1",0.011599
"CECR2",0.011593
"DCST1",0.011588
"SCN8A",0.011586
"LAMB2",0.011574
"NBPF1",0.011563
"SPTB",0.011552
"MTSS1",0.011551
"CSTF3",0.011542
"SIGLEC7",0.011539
"NLRP2",0.011537
"ARAP1",0.011523
"NECAB1",0.011516
"TNC",0.0115
"SNX25",0.011492
"TLL2",0.01149
"ATN1",0.011484
"RASA3",0.011481
"RGS7",0.011477
"PDXDC1",0.011477
"ADAM10",0.011461
"FBXL18",0.011458
"ZFPL1",0.011456
"ACSBG2",0.011447
"PPM1E",0.011435
"BID",0.011434
"DAB2IP",0.01143
"UFL1",0.011398
"NLRP7",0.011396
"MYO1F",0.011395
"NBPF12",0.011393
"SLC13A1",0.011382
"FAM166A",0.011382
"CACNA1A",0.011377
"PPFIA4",0.011375
"SEMG1",0.011374
"NEO1",0.011373
"FUT3",0.011365
"AC022498.1",0.011354
"MCTP2",0.011353
"LRP12",0.011342
"ABL2",0.011327
"IL10RB",0.011326
"UGGT2",0.011326
"EPHA3",0.011321
"KPNA4",0.01132
"TLR4",0.011319
"MFN1",0.0113
"ZNF420",0.011296
"CYP26B1",0.011287
"UNC13C",0.011285
"GLG1",0.011283
"ADAMTSL3",0.011281
"TNN",0.011275
"ESRRG",0.011263
"SCYL2",0.011259
"TBATA",0.011256
"TGM6",0.011256
"ERCC6",0.011251
"WNK3",0.011243
"ASH2L",0.011239
"BIRC6",0.011234
"PCID2",0.011217
"MTM1",0.011215
"KNG1",0.011211
"ABCA3",0.011202
"KRT4",0.011196
"ZFHX3",0.011186
"ZFP28",0.01118
"SCLT1",0.011174
"DENND4C",0.01117
"SPATA13",0.011168
"NBPF10",0.011163
"MYH13",0.011153
"TUBB4B",0.011137
"CTC1",0.011136
"SIPA1L2",0.011133
"DNMT3A",0.011111
"PCDHB12",0.011105
"DOCK10",0.011103
"CEP68",0.011102
"CHGB",0.011082
"CYP11B2",0.011055
"C5orf42",0.011052
"TECTA",0.011045
"NOP14",0.011044
"RPS6KA6",0.011041
"HUWE1",0.011039
"LRRC41",0.011024
"HDLBP",0.011022
"PLD5",0.011021
"ALOXE3",0.011019
"LMAN2",0.011015
"DMBT1",0.011011
"ANKRD17",0.011005
"ZNF208",0.010987
"KCNT1",0.010964
"GUCY2C",0.010962
"ATXN10",0.010957
"CDK2AP2P2",0.010942
"COLEC12",0.010924
"TBC1D8B",0.010911
"PPHLN1",0.010909
"NFATC4",0.010905
"CUL9",0.010895
"XPO7",0.010864
"SNX13",0.010862
"DSE",0.010845
"DROSHA",0.010826
"CFHR4",0.010814
