"geneName","geneScore"
"NT5E",0.083915
"XPO1",0.083898
"FAM186A",0.083864
"DCAF4L2",0.083801
"TRRAP",0.083774
"CUBN",0.083726
"WAC",0.083725
"NFAT5",0.083625
"GPR101",0.083595
"TNIP2",0.08359
"ATAD5",0.083568
"LRRC16A",0.08351
"IQSEC2",0.083452
"ABCA3",0.083407
"STOX1",0.083395
"DSE",0.083384
"DDX55",0.083371
"EML6",0.083369
"STK31",0.083361
"CAMSAP2",0.083322
"IFI16",0.083315
"NPAT",0.083282
"DFNA5",0.083279
"SUOX",0.083145
"LMOD1",0.083101
"VCL",0.083091
"NOP14",0.083083
"ZNF585B",0.083063
"PPRC1",0.083056
"STXBP5",0.083031
"SIRPB1",0.082975
"ATL3",0.08292
"LHCGR",0.082901
"NXF3",0.082703
"RFX6",0.082577
"ZNF528",0.082566
"GATA3",0.011972
"Unknown",0.010614
"TP53",0.010111
"HMCN1",0.0097357
"USH2A",0.0092083
"CDH1",0.0090916
"MAP3K1",0.0087523
"KMT2C",0.0071734
"SYNE1",0.0070355
"BRCA2",0.0069593
"MAP2",0.0064294
"TEP1",0.006426
"ALDOA",0.0064051
"NCOR1",0.0063894
"MYOM2",0.0062502
"APOB",0.0062206
"HUWE1",0.006125
"CBLB",0.0060829
"CROCCP2",0.0058819
"RP5-1182A14.5",0.0056913
"NEB",0.0056638
"FBN1",0.0055381
"SLC4A11",0.0053516
"WDFY3",0.0053442
"NF1",0.0053214
"MUC17",0.0053013
"CEP192",0.0052373
"RAB3GAP2",0.0051107
"PTEN",0.0050693
"SRGAP1",0.0049889
"PPEF1",0.0049847
"WNK3",0.0049033
"DNAH5",0.0049026
"CNTNAP5",0.0048842
"FAT1",0.0048204
"AFF2",0.0047899
"C7",0.0047662
"ZFHX4",0.0047599
"PCDH19",0.0047421
"CACNA2D2",0.0047314
"TG",0.0046613
"OR2L2",0.0046528
"CNTLN",0.0046414
"MDN1",0.0046273
"COL14A1",0.004505
"IMPG1",0.0045028
"AFF3",0.0044931
"CFH",0.0044395
"VPS41",0.0044246
"KIFC1",0.0044209
"SF3B1",0.0043439
"RTN4",0.0042769
"HEG1",0.0042761
"ALDH1L2",0.0042671
"LPO",0.0042427
"SBF2",0.0042022
"OR4D10",0.0042001
"RGPD3",0.0041772
"EML5",0.0041563
"CBFB",0.0041546
"NBEAL1",0.0041522
"MYO16",0.0041489
"TLN1",0.0041408
"MUC12",0.0041358
"KIF26B",0.0041246
"DMD",0.0041151
"TLR4",0.0040746
"TMEM131",0.0040566
"PREX1",0.0040244
"RUNX1",0.0040177
"KTN1",0.004013
"ANAPC5",0.0040105
"TMEM132D",0.0040004
"JAK1",0.0039864
"KL",0.0039615
"TTYH2",0.0039494
"SPEN",0.0039391
"DMXL1",0.0039036
"NAV1",0.0038919
"MYH7",0.0038582
"MYO7A",0.0038462
"TCF20",0.003844
"VWF",0.0038341
"GPR64",0.0038122
"ABAT",0.0037822
"SPI1",0.0037731
"DNAH9",0.0037714
"ABCA13",0.0037575
"NUP160",0.0037571
"DST",0.0037454
"MAP2K4",0.0037188
"BAZ1B",0.003716
"SP100",0.003671
"LAMB2",0.0036661
"MACF1",0.0036221
"CACNA1C",0.0036133
"CSMD1",0.0035962
"CHD1L",0.0035849
"RAD54B",0.0035826
"FRY",0.0035695
"NRXN3",0.0035586
"PRAME",0.0035445
"HSPA4",0.0035415
"GRIN2A",0.0035395
"HYDIN",0.0035373
"ZNF438",0.0035198
"TGFBI",0.003516
"ZNF445",0.0035105
"CNTN2",0.0035029
"SYMPK",0.0034903
"GNPTAB",0.0034783
"AAK1",0.0034699
"NCOA6",0.0034645
"FRMD4A",0.0034617
"GRIK2",0.0034445
"EVPL",0.0034276
"TPP1",0.0034092
"ARMCX2",0.0034082
"CCDC183",0.0034047
"SVEP1",0.0033732
"TEX15",0.0033718
"SELP",0.0033511
"ZC3H11A",0.0033482
"OR6S1",0.0033263
"ATRX",0.0033235
"SHD",0.003323
"GLG1",0.0033205
"UBC",0.0032935
"LYST",0.0032916
"CUL4B",0.00326
"KIAA1614",0.003259
"TENM1",0.0032349
"ANKRD17",0.0032336
"SPTA1",0.0032318
"CATSPERD",0.0032282
"RP11-488L18.10",0.00322
"TOX4",0.0032143
"PREX2",0.0031883
"FMN2",0.0031877
"ZFP36L1",0.0031859
"CASP5",0.0031843
"CEP350",0.0031618
"NYNRIN",0.0031618
"RIMS2",0.0031555
"SPATA31C1",0.0031501
"NOTCH2",0.0031357
"NRP1",0.0031149
"UTRN",0.0031111
"SCAPER",0.0031104
"SSPO",0.0030866
"EEF2K",0.0030858
"CIT",0.0030817
"DNAH6",0.0030815
"ZNF83",0.0030768
"ANKRD26",0.0030742
"ZNF420",0.0030682
"SRRM2",0.0030605
"HS3ST5",0.0030584
"SHANK2",0.0030562
"GPR179",0.0030559
"ADAMTS6",0.0030227
"C1orf101",0.0030201
"MTOR",0.0030127
"C4orf40",0.003012
"EYS",0.0030059
"ASH1L",0.0030048
"NRDE2",0.0029803
"PRKDC",0.0029656
"ANKAR",0.0029603
"KCNQ2",0.0029459
"AL022344.5",0.0029239
"PCLO",0.0029206
"AKT1",0.0029192
"MEST",0.0029163
"ZNF587B",0.0029155
"CDH12",0.0029123
"RP11-32B5.1",0.0028974
"F5",0.0028917
"ZC3H12C",0.0028891
"SCN11A",0.0028869
"SPATA13",0.0028665
"GRAMD1B",0.0028657
"CDH8",0.0028634
"CHD9",0.0028615
"TRPM8",0.0028579
"CEP250",0.0028526
"MTHFD1L",0.0028504
"GSE1",0.002841
"NBPF1",0.0028388
"C2orf16",0.0028349
"TTC7A",0.0028334
"MYH6",0.0028261
"SRCAP",0.0028215
"PCDHGA11",0.0028135
"IQCA1",0.0028086
"ITM2A",0.0027977
"AR",0.0027973
"SLC4A5",0.0027956
"COX10",0.0027954
"SRPR",0.0027908
"TLR8",0.002788
"MOB2",0.0027867
"ANK1",0.0027863
"ADAMTS10",0.0027658
"SPATA6",0.0027647
"PIK3R4",0.0027638
"CMYA5",0.0027586
"FAM171A1",0.0027547
"POM121L12",0.0027547
"JAK2",0.0027515
"COL1A2",0.0027483
"H2BFWT",0.0027356
"DLG1",0.0027356
"NCAN",0.0027323
"GPR155",0.0027314
"NUP210L",0.0027313
"ITPR1",0.0027233
"TLR7",0.0027215
"CCDC175",0.0027165
"DLC1",0.0027142
"IARS",0.0027088
"ZBTB10",0.002708
"OR2G3",0.002707
"SEC31A",0.0026991
"ZNF131",0.0026982
"OTOGL",0.002695
"ESPL1",0.0026946
"BAI1",0.0026763
"GNG7",0.0026653
"SETDB1",0.0026551
"IFT140",0.0026463
"RORC",0.002641
"HRNR",0.0026244
"PDILT",0.0026204
"DCST1",0.0026159
"ESRRG",0.0026127
"FAM47C",0.0026075
"ZSWIM2",0.0026019
"CACNA1G",0.0025958
"ASCC3",0.0025835
"DMKN",0.0025796
"MAP3K4",0.0025766
"ADCY3",0.0025735
"SPEF2",0.0025717
"KIF13A",0.002568
"DNAH3",0.0025662
"ROBO1",0.0025656
"CAPN1",0.0025631
"PCDHGB3",0.002557
"CHD4",0.0025561
"ECE1",0.0025557
"CCDC61",0.0025551
"WDR3",0.002553
"KCNB2",0.002552
"FAM71E2",0.002549
"CNGA3",0.0025392
"MYH14",0.0025378
"KIAA0947",0.0025377
"ZNF568",0.0025369
"NTRK2",0.0025351
"GCC2",0.002515
"CSMD2",0.0025072
"CABIN1",0.0025062
"RP11-656G20.1",0.0025015
"SYCP1",0.0025012
"NLGN3",0.0024943
"C1orf222",0.0024937
"MUC4",0.0024848
"UNC45A",0.0024768
"TLL2",0.0024703
"FYCO1",0.0024638
"KIF4A",0.0024589
"BZRAP1",0.0024507
"RP11-404K5.2",0.0024481
"PCDHGA1",0.0024453
"CSTF3",0.0024411
"CYP2A13",0.0024371
"KIF14",0.0024337
"NCAM1",0.0024263
"DDX11",0.0024256
"DOPEY1",0.0024238
"DMGDH",0.0024214
"COL7A1",0.0024135
"NEK5",0.0024133
"TRANK1",0.0024018
"FLG2",0.0024003
"MED12",0.0023934
"ERV3-1",0.0023928
"HIST1H2BC",0.0023907
"ITIH6",0.0023864
"STXBP1",0.0023849
"BRDT",0.0023819
"SMG1",0.0023802
"ATN1",0.0023734
"NWD1",0.002368
"UPF2",0.002367
"FASTKD1",0.0023662
"KCNA1",0.0023633
"ITPKB",0.0023615
"L3MBTL4",0.0023602
"GMDS",0.0023597
"YME1L1",0.0023596
"LRRC8A",0.0023565
"PPARGC1B",0.0023558
"KIAA0319",0.0023552
"EPN3",0.0023531
"RAD21",0.002348
"CDKN1B",0.0023475
"PIWIL1",0.0023434
"CACNA2D1",0.0023432
"PQLC2",0.0023431
"L3MBTL3",0.0023384
"FAT4",0.0023378
"PHLPP2",0.0023377
"HMHA1",0.0023325
"VPS13B",0.0023143
"PLEC",0.0023111
"CSNK1A1L",0.0023057
"BRINP1",0.0023001
"SPAG17",0.0022978
"ACACB",0.0022934
"RPS17P5",0.0022834
"ABCA8",0.0022805
"SETX",0.002279
"MYO9B",0.002276
"CNTN6",0.0022747
"PTPRU",0.0022742
"MICALL2",0.0022719
"KRT4",0.0022691
"ZNF594",0.0022643
"AMBRA1",0.0022632
"CASK",0.0022619
"MYH1",0.0022609
"FAM90A1",0.0022589
"TMEM246",0.0022574
"SYT2",0.0022559
"ZNF841",0.0022538
"UGGT2",0.0022525
"RREB1",0.0022504
"TBC1D20",0.0022503
"MED23",0.0022448
"DNHD1",0.0022434
"MUC2",0.0022401
"GP1BA",0.0022375
"DENND6A",0.0022365
"NHS",0.0022363
"SLC15A5",0.0022304
"MYRIP",0.0022297
"PTPN2",0.0022289
"TMEM151B",0.0022279
"TARS2",0.0022251
"KIAA1462",0.0022248
"IL23R",0.0022211
"CYP7B1",0.0022118
"IQCB1",0.0022117
"NEUROD6",0.0022099
"ANKRD50",0.0022055
"CR1",0.0022021
"PIP5K1C",0.0021873
"LRIT2",0.0021854
"GTF2IRD2",0.0021817
"ZNF644",0.0021798
"NCKAP1L",0.002178
"UHRF1BP1L",0.0021683
"RLF",0.0021653
"PLG",0.0021636
"SYCP2",0.0021616
"BAIAP3",0.002151
"RIPK1",0.0021494
"PRAMEF4",0.0021491
"ASZ1",0.0021488
"PTPRD",0.0021443
"KLF7",0.002139
"UNC79",0.0021314
"BRCA1",0.0021253
"NLRC3",0.002122
"AVPI1",0.0021209
"GRHL2",0.0021174
"FREM2",0.0021145
"LTBP4",0.002114
"ATIC",0.0021088
"KPNA4",0.002108
"SIPA1L2",0.0021036
"GOLGA4",0.0020959
"NCOA3",0.0020945
"DOCK8",0.0020919
"C12orf36",0.0020864
"WDR52",0.0020816
"SIMC1",0.002075
"MGA",0.0020729
"SUSD4",0.0020717
"IKBKB",0.0020669
"FLNC",0.0020652
"PCDHA4",0.0020516
"GLT8D2",0.0020495
"SLC9C1",0.0020474
"ZNF544",0.0020411
"HTT",0.0020351
"HDLBP",0.00203
"FAT3",0.0020249
"ZHX1",0.0020239
"CCDC146",0.0020237
"CCDC168",0.0020212
"FBXO21",0.0020204
"RPTN",0.0020092
"GPS2",0.0020042
"LMAN2",0.0020024
"IFNL3",0.0020021
"PLS3",0.0020008
"RASA3",0.0019991
"DNAH2",0.0019973
"NRXN1",0.0019973
"RNF19A",0.0019972
"ATP1A4",0.0019893
"PCED1B",0.0019887
"GSPT2",0.0019755
"MYH8",0.0019708
"ERN2",0.0019695
"HSPA8",0.0019622
"ASXL3",0.0019617
"CFB",0.0019591
"DPP3",0.0019556
"SIPA1L1",0.0019524
"ZNF506",0.0019483
"PRRC2B",0.0019475
"IL13RA2",0.0019451
"SLCO5A1",0.0019429
"BMP2K",0.0019408
"COX20",0.0019397
"CD247",0.0019352
"RP11-32B5.7",0.0019318
"CTD-3018O17.3",0.0019306
"EYA1",0.0019301
"TBC1D8B",0.0019283
"MYO3A",0.001925
"SLC45A2",0.0019237
"ADAMTS5",0.0019188
"MLLT4",0.0019186
"PIPSL",0.0019178
"SEMA5A",0.0019131
"RIF1",0.0019079
"SYNE3",0.0019049
"ZSCAN12",0.001902
"RP11-142A23.1",0.0018955
"N4BP2L2",0.0018925
"IGHG3",0.0018905
"ZZEF1",0.0018897
"MAP1A",0.0018891
"NPHP4",0.0018885
"PCDH11X",0.0018874
"DMBT1",0.0018865
"NEDD4L",0.0018862
"LAMB1",0.0018834
"CYP4B1",0.0018825
"IL18RAP",0.0018799
"SLC22A23",0.0018751
"RP11-22B23.1",0.0018651
"NAPA",0.0018633
"CPSF1",0.0018617
"ABCC2",0.0018617
"SNX5",0.0018606
"SPATA31E1",0.0018586
"LSP1P3",0.0018558
"ABCC12",0.0018556
"NHSL2",0.0018556
"PLXNA4",0.0018551
"XPO5",0.0018488
"TMEM245",0.0018481
"GPR112",0.0018472
"HDAC6",0.001846
"ATAD2B",0.0018457
"NRXN2",0.0018455
"DDR2",0.0018445
"NXF1",0.0018406
"ZCCHC5",0.0018396
"CNTN4",0.0018378
"USP34",0.0018374
"DNAH12",0.001837
"KDM5C",0.0018355
"GJB3",0.0018335
"MUC3A",0.0018308
"CEACAM21",0.0018266
"SELL",0.0018223
"ZNF598",0.0018214
"CYFIP2",0.001819
"LRRC16B",0.0018171
"ARHGAP31",0.0018165
"ITSN2",0.0018094
"ZBTB16",0.001808
"PIP4K2C",0.0018077
"RFX4",0.0018071
"PTPRM",0.0018066
"BIRC6",0.0018011
"FHAD1",0.0018
"OR4A15",0.0017996
"MIR548H4",0.0017944
"KCNK2",0.0017943
"ACVR1B",0.00179
"DLGAP4",0.0017886
"CAST",0.0017886
"RGS3",0.0017856
"PCDHB16",0.0017806
"RNF41",0.0017792
"PLA2G4A",0.0017779
"INTU",0.001776
"UBR1",0.0017752
"EDEM3",0.001775
"MMP26",0.0017702
"GRIN2B",0.0017696
"MED13",0.0017696
"PIK3R1",0.0017695
"NUF2",0.0017673
"OPLAH",0.0017669
"DHTKD1",0.0017654
"MYO9A",0.0017644
"MYO15A",0.0017618
"PPL",0.0017605
"MYO10",0.0017563
"WDFY4",0.0017531
"MYH11",0.0017507
"HIVEP1",0.0017476
"SLC17A6",0.0017474
"NCAPD3",0.0017464
"CCNB3",0.0017461
"FSD2",0.001745
"CDH19",0.001739
"C9orf43",0.0017364
"CEP164",0.0017306
"ARHGEF11",0.0017295
"FAM208A",0.0017267
"ERCC5",0.001723
"ENSG00000210082",0.0017218
"PRRC2C",0.0017208
"NELL1",0.0017208
"KIRREL",0.0017206
"NPC1",0.0017187
"GRIN3A",0.0017186
"snoU13",0.0017172
"TTC28",0.0017149
"ALOXE3",0.0017143
"AP4E1",0.0017125
"MUC6",0.0017108
"TFAP2A",0.0017102
"SERPINA1",0.0017094
"SIGLEC9",0.0017086
"PLCB1",0.0017064
"FLNB",0.0017055
"PTPN22",0.0017047
"FOXA1",0.0017019
"GRIK5",0.0017015
"KCND2",0.0017014
"PHIP",0.0017013
"PDE6C",0.0017012
"DYNC1H1",0.0017004
"MGAM",0.0016998
"SHROOM2",0.0016997
"FAUP1",0.0016931
"TGM7",0.0016911
"RBBP6",0.0016891
"COL6A3",0.0016885
"DZANK1",0.0016861
"SMARCA2",0.0016848
"HCFC2",0.0016837
"TRIM58",0.0016816
"ADAMTS9",0.0016811
"EIF4A2",0.0016806
"CXCL11",0.0016794
"OCRL",0.0016763
"TRAK1",0.0016747
"CYP11A1",0.0016711
"PAPPA",0.001671
"SNX13",0.0016638
"VPS53",0.001663
"RSF1",0.0016617
"KANK3",0.0016583
"DIP2C",0.0016581
"GPATCH8",0.0016577
"ATP11C",0.0016511
"COL4A1",0.0016494
"TYK2",0.0016488
"CYP4F11",0.0016487
"CHL1",0.0016466
"PER1",0.0016447
"ZSCAN32",0.0016426
"MAP3K13",0.0016425
"OR4A4P",0.0016414
"YEATS2",0.0016404
"PKD1L2",0.0016342
"ENSG00000210196",0.0016337
"DNAJC13",0.0016318
"CCDC102B",0.0016299
"RGS12",0.0016283
"ARID2",0.0016279
"ATP8B3",0.0016221
"RNU6-614P",0.0016205
"CPXM1",0.0016205
"LAMA2",0.001619
"HERC4",0.001617
"STON1",0.0016163
"SOCS6",0.0016119
"WWC1",0.0016117
"VPS13D",0.0016113
"MECP2",0.0016096
"PDE3A",0.0016062
"ERC2",0.0016054
"FARP2",0.0016024
"C1orf65",0.001601
"GPRIN3",0.0015995
"INSRR",0.0015925
"MYO1F",0.0015891
"ZNF454",0.0015889
"HEATR1",0.001586
"ACAD10",0.0015851
"NIN",0.0015848
"ADAMTS20",0.0015829
"CACHD1",0.0015819
"RPGR",0.0015817
"PLCB4",0.0015739
"ATXN2",0.001569
"FAM208B",0.0015688
"HDAC1",0.0015683
"MBD6",0.0015662
"CNTNAP1",0.0015654
"GLI2",0.001565
"GABRA6",0.0015638
"MALAT1",0.0015631
"IQCH",0.0015625
"RP11-432N13.4",0.0015598
"BOD1L1",0.0015595
"KDM4C",0.0015589
"ALPK3",0.0015586
"MROH2B",0.0015586
"ZEB1",0.0015517
"PRDM1",0.0015505
"LRP1B",0.0015489
"ZNF208",0.0015447
"HERC1",0.0015407
"HNRNPF",0.0015385
"AGGF1",0.0015379
"DYRK1A",0.0015304
"DOCK7",0.0015299
"LRRN1",0.0015289
"A2ML1",0.0015278
"HSD17B4",0.0015275
"ITPR2",0.0015269
"MUC21",0.0015251
"TMEM189",0.0015234
"FCGBP",0.0015215
"MYH15",0.0015213
"SAGE1",0.0015188
"ZFHX3",0.0015178
"UTP20",0.0015178
"CORO1C",0.0015171
"LRRC37A3",0.0015128
"KIF5A",0.0015095
"DNAH10",0.0015092
"BTK",0.0015088
"MAST4",0.0015062
"GRIP2",0.0015057
"SLC4A2",0.0015028
"SUPT20HL1",0.0015009
"COL5A2",0.0015008
"LRCH1",0.0015006
"FIP1L1",0.0015004
"KIAA0430",0.0014998
"SCN4A",0.0014978
"TRIM65",0.0014954
"AP1G2",0.0014946
"AQP7",0.0014934
"NUP214",0.0014928
"ARHGAP21",0.0014893
"PLD5",0.0014881
"ALDH3B1",0.001488
"FLG",0.0014876
"FIGN",0.0014859
"SMC1A",0.0014847
"TAF1",0.0014817
"DAK",0.0014811
"DNAH17",0.0014807
"DOCK11",0.0014796
"TINAG",0.001479
"ATP10B",0.0014788
"IRS4",0.0014769
"ZNF462",0.0014758
"SORCS1",0.0014754
"ZNF536",0.001475
"ATP2B2",0.0014742
"KIF1B",0.001472
"NPAP1",0.0014714
"MORN1",0.0014706
"CEP95",0.0014689
"EWSR1",0.0014649
"WSCD2",0.0014645
"UBR5",0.0014638
"GPSM2",0.0014617
"LIMA1",0.0014605
"SREBF2",0.00146
"SETD2",0.0014592
"XIST",0.0014567
"FAM66C",0.0014556
"CSGALNACT1",0.0014528
"BCOR",0.0014527
"LRRK1",0.0014525
"MAGEL2",0.0014511
"BRINP3",0.001447
"ANK3",0.0014464
"ADAMTS17",0.001446
"PROSER1",0.0014425
"MST1L",0.0014386
"FAM114A2",0.0014373
"ANKRD12",0.0014369
"KIAA0754",0.0014356
"SACS",0.0014349
"PLCL2",0.0014328
"ABCA12",0.0014294
"EGFLAM",0.0014286
"OBSCN",0.0014282
"LRBA",0.0014273
"AC022498.1",0.0014272
"KIAA2026",0.001427
"HERC2",0.001427
"PHF3",0.0014195
"ZNF540",0.0014185
"FNBP1",0.0014176
"LCT",0.0014166
"CHGB",0.0014133
"GRID1",0.0014126
"CCDC137",0.0014121
"CTH",0.0014118
"ADAM10",0.0014114
"ADAMTSL3",0.0014065
"PTPRF",0.0014059
"NID2",0.0014042
"KPRP",0.0014014
"TNXB",0.0014011
"MLLT10",0.0013994
"CHRM2",0.0013955
"XRCC6BP1",0.0013943
"BSN",0.0013918
"WDR33",0.0013916
"BRAT1",0.0013904
"RP11-1055B8.7",0.0013885
"RYR1",0.0013863
"RP11-325B23.2",0.0013854
"MYB",0.001384
"PROX1",0.0013839
"ITGA11",0.0013838
"DCHS2",0.0013828
"SLCO1B3",0.0013825
"BDP1",0.0013809
"SEMA4F",0.0013798
"DOCK10",0.001379
"PER2",0.0013783
"DOCK9",0.0013755
"RABEP1",0.0013746
"EPB41L1",0.001374
"CDCA7L",0.001373
"FASTKD2",0.001372
"PPP6R1",0.0013666
"ARHGAP35",0.0013613
"SLC4A4",0.0013577
"SLFN14",0.0013575
"SETBP1",0.0013573
"ADCY9",0.0013571
"DHX37",0.001355
"CASP8",0.0013496
"LARGE",0.0013474
"PDZRN3",0.0013462
"USP42",0.0013456
"TPM2",0.0013394
"VPS13A",0.0013387
"CCDC112",0.001338
"PLXNA3",0.0013376
"FAT2",0.0013337
"ARID1A",0.0013312
"INPP5D",0.0013304
"PTPRB",0.0013283
"BRWD1",0.0013271
"CD1E",0.0013267
"DSPP",0.0013266
"BRIP1",0.0013255
"PKP4",0.0013223
"KIAA1033",0.0013217
"ADGB",0.00132
"KAT6B",0.0013189
"NCKAP1",0.0013185
"CASC5",0.0013177
"DAP",0.001315
"CTNNBL1",0.0013131
"SLC22A16",0.0013127
"OR8H2",0.0013126
"GBE1",0.0013112
"PPP3CB",0.001311
"RP11-259G18.3",0.0013104
"UBE3C",0.0013102
"JADE2",0.00131
"MYH13",0.0013095
"KIAA0232",0.0013094
"NOL6",0.0013091
"RP1",0.001308
"SLFN12L",0.0013079
"NAV2",0.0013071
"MROH6",0.0013068
"GRID2",0.0013046
"MADD",0.0013042
"CDH9",0.0013001
"OPRM1",0.0012997
"AP2A1",0.0012986
"SDCCAG8",0.0012974
"OPN4",0.0012968
"IL27RA",0.0012953
"RASAL3",0.0012932
"ZNF268",0.0012923
"ZZZ3",0.0012894
"TRIM42",0.0012872
"CBLC",0.0012864
"KIAA1210",0.0012855
"ARHGAP20",0.0012801
"SH3PXD2A",0.0012794
"TRIP12",0.0012742
"MYH10",0.0012735
"AP3B1",0.001273
"ENPP1",0.0012725
"AKAP17A",0.0012721
"MICAL3",0.001272
"CPS1",0.0012716
"AGO2",0.0012714
"RALGDS",0.0012669
"FREM1",0.0012665
"XPOT",0.0012658
"CCDC66",0.0012648
"ACO2",0.0012624
"AFF1",0.0012593
"ZNF318",0.0012575
"ITK",0.0012573
"SLC26A9",0.0012554
"PCID2",0.0012541
"ANKRD32",0.0012518
"GSPT1",0.0012515
"NLRC4",0.0012507
"CYP3A7",0.0012501
"ITGA1",0.0012497
"CSPG4P11",0.0012487
"ALPK2",0.0012477
"TPM1",0.0012475
"CCR2",0.0012452
"TYR",0.0012447
"ZNF229",0.0012441
"IL1RL2",0.0012412
"ZFP69",0.001241
"KRT1",0.0012406
"PLXDC1",0.0012396
"USPL1",0.0012391
"BAZ2A",0.0012388
"PYHIN1",0.0012386
"ZNF804B",0.0012371
"VSTM4",0.0012367
"TRPV2",0.001235
"STK11IP",0.0012348
"LIG3",0.0012344
"LRIG3",0.0012295
"PYCRL",0.001229
"ABCC4",0.0012262
"PCDHA1",0.0012253
"ZFPM2",0.0012235
"IDI1",0.0012204
"SFRP1",0.0012172
"MYH9",0.0012169
"THSD7B",0.0012165
"ATP7A",0.0012163
"DAB1",0.0012159
"VWA7",0.0012145
"ELL",0.0012141
"KRT28",0.001214
"ZNF565",0.0012122
"ENSG00000210195",0.0012115
"TCF7L2",0.0012097
"C6orf132",0.0012084
"PPFIA2",0.0012073
"C16orf71",0.0012067
"ATXN7L1",0.0012052
"SLC44A5",0.0012044
"YLPM1",0.0012043
"NFASC",0.0012036
"SPEG",0.0012027
"CRNN",0.0012003
"YBEY",0.0011993
"SVIL",0.0011987
"DNAJC11",0.0011987
"FAM166A",0.0011981
"CAMTA1",0.0011968
"LCA5L",0.0011963
"ZNF606",0.0011959
"ANKS1B",0.0011949
"STAT5A",0.0011922
"GRIA1",0.0011912
"PVRL3",0.0011905
"ITGB4",0.0011872
"TMEM74",0.0011858
"COL19A1",0.0011855
"KCNN3",0.0011848
"KIR3DL2",0.001184
"VNN2",0.0011827
"LPXN",0.001182
"POLQ",0.0011816
"CDC42BPA",0.0011802
"T",0.0011801
"PPHLN1",0.0011758
"TSHZ3",0.0011748
"NBEA",0.0011721
"SEPHS2P1",0.001172
"PAM",0.0011684
"GAB3",0.0011675
"PRKRIR",0.0011668
"TPTE2",0.0011668
"ZNF646",0.001166
"KRAS",0.0011648
"SDK2",0.0011645
"GOLGA3",0.0011629
"RAPGEF4",0.0011622
"CORO7",0.0011621
"KCNS2",0.0011611
"TUBBP5",0.0011607
"SAMD9L",0.0011589
"IPO5",0.0011574
"SQSTM1",0.0011573
"DNAJC6",0.0011553
"TNRC6B",0.0011536
"CELF2",0.0011523
"ITPR3",0.0011521
"PHF20L1",0.0011518
"LIN9",0.0011513
"VPS4B",0.0011512
"AP4M1",0.0011496
"MYO5B",0.0011479
"KIAA0226",0.0011478
"FRRS1",0.0011444
"EMR2",0.0011443
"POLE",0.0011424
"CPA1",0.0011421
"MTMR9",0.0011417
"IRF9",0.0011406
"LINC00842",0.00114
"DNAH8",0.0011396
"GTSE1",0.0011394
"SPRTN",0.0011392
"TRIM6",0.0011392
"RGS9",0.001139
"TMCC1",0.0011378
"TRAK2",0.0011372
"ZP4",0.0011371
"HLA-C",0.0011352
"PRDM10",0.0011323
"MAPK4",0.0011318
"AC011467.1",0.0011314
"ASPM",0.0011302
"ANKFY1",0.0011277
"FAM179A",0.0011259
"NKAIN4",0.0011257
"NSUN3",0.0011217
"SVILP1",0.0011162
