"geneName","geneScore"
"CPXM1",1.22572499273521
"PEG3",1.22926772288736
"CSMD3",1.27739107808452
"KIF4A",1.37275587802072
"SPTA1",1.41252092691498
"FRY",1.43458319705062
"TCHH",1.50116127377638
"OPRM1",1.58257793675816
"ATP10B",1.64155416841676
"KIAA0825",1.64636385996065
"RGAG1",1.66794705744946
"ZDBF2",1.70357111557755
"GPR179",1.70440504224555
"AIM1",1.70679021316609
"DGKI",1.73143041536817
"CYP4F11",1.77005404521215
"ASXL3",1.77302898517923
"TEP1",1.83129608587402
"CDH12",1.85036208286554
"ACACB",1.85191355921819
"F5",1.85713432214198
"MACF1",1.864691589121
"PRAME",1.87609585269535
"LRP1",1.88064254506672
"SRCAP",1.90587738704782
"UTRN",1.91087670341442
"UNC13C",1.91640143678152
"COL18A1",1.93616245403332
"HECW1",1.93621482362953
"DNAH5",1.94041257877944
"HSPG2",1.94906076717976
"CMYA5",1.95281571062386
"ITSN2",1.9572560107467
"COL6A3",2.00572342505854
"MYH4",2.008939295901
"SCN11A",2.01135108402678
"AKAP9",2.02136590411722
"WDR17",2.0298370548871
"TACC2",2.03522656772235
"OBSCN",2.04255432158681
"GRIA1",2.04523761190986
"PIK3R1",2.05844563250241
"ENSG00000210082",2.06637284937104
"GPR112",2.06866297737282
"SCN7A",2.07194617333117
"CHD4",2.07273406041656
"VPS13C",2.07727510399496
"C1orf65",2.08575169587619
"ZEB2",2.09359031263161
"ZFPM2",2.09581894900871
"EVPL",2.10750468416354
"ITPR1",2.11408941793842
"AKAP4",2.11705355206857
"USPL1",2.12427629612965
"RB1",2.12449541058039
"MYO7A",2.15150561669694
"LAMA3",2.15882931861306
"MUC12",2.16139297470144
"C10orf12",2.16834164166565
"RP11-85G18.6",2.17136207374409
"BAI1",2.17484202161842
"SETDB1",2.18028575891284
"PLA2G4A",2.1889742017809
"GRIK2",2.19331685918239
"VPS13A",2.20333212911026
"FAT3",2.20877154968085
"ARID1B",2.22951919807643
"GNPTAB",2.23112651833253
"PCDH11X",2.25019375885099
"COL6A6",2.25053248046389
"DDR2",2.25351130094913
"LAMB1",2.2563892716299
"SVIL",2.26340915911621
"HEG1",2.2793822570204
"CD163L1",2.29062276545948
"VWA3A",2.29928894832662
"PLEC",2.30408167543193
"BRIP1",2.30858484134242
"UTP20",2.32485934894311
"FLNC",2.32893324753417
"CCNB3",2.33958907121218
"PCDH15",2.34372122928632
"UNC5D",2.35055132962599
"GPR98",2.35294556898348
"MYOM3",2.35664942976469
"CACNA1F",2.35760882246775
"LAMA5",2.36499810040734
"PCNT",2.36769018823237
"SPEG",2.37041433959376
"LRBA",2.3777479195677
"ANKRD36C",2.38722896708406
"EYS",2.38889069178535
"FOXA1",2.39464260755309
"ABCA4",2.40142011311682
"AMPD1",2.40458396751677
"MYO18B",2.41041522537894
"PRRC2B",2.41068266245781
"KIAA1210",2.41524746085706
"DYSF",2.42069443520388
"EMR2",2.42266748404531
"ADAMTS17",2.42616090867654
"BRCA1",2.43265724076017
"FAM208B",2.43956294707581
"FBN1",2.44529074161634
"PDCD11",2.44763831056036
"DNAH3",2.45107667271682
"FNDC1",2.45448882505461
"IARS",2.4559488370126
"MGA",2.4579838258507
"AHCTF1",2.46731990883
"NEK5",2.46801717070347
"ENSG00000210195",2.47710635632584
"C1orf222",2.47957664069558
"CENPE",2.48041218644004
"LINC00869",2.48144730055363
"RNF213",2.48720266820808
"RPGR",2.49884328538155
"PREX1",2.50133611483965
"RAB3GAP2",2.50266517875714
"GRIN2B",2.50925065056865
"DNAH1",2.52299333597067
"OTOGL",2.52301090314332
"TEX15",2.5390420384852
"BCORL1",2.54105574995471
"FER1L5",2.54276014789652
"CHD9",2.54635284416943
"ZFHX4",2.55145402629639
"DDX12P",2.5613349509514
"TRERF1",2.56350378733289
"PLCE1",2.56431873787745
"MYH14",2.56604407623418
"MYT1L",2.56790803750315
"COL6A2",2.5684028957545
"RIMS2",2.57181177976391
"DNAH10",2.57354770305568
"KIF13A",2.58167578783524
"ERBB3",2.5823467329443
"GRIA3",2.58316118549348
"CR1",2.58317233051987
"ERBB4",2.58849696047259
"SI",2.5993937350144
"MYH6",2.6020608662217
"PCDHB7",2.60303722888414
"ASPM",2.61159257192774
"EPG5",2.6160981452856
"KDM5C",2.61830879266402
"TOPBP1",2.62360477832662
"AFF2",2.62790274663682
"GRM3",2.64519518560073
"AHNAK",2.6460651326134
"ZNF841",2.65180943363555
"LAMA2",2.65545538470925
"SPTBN5",2.65649209389022
"SCN1A",2.65678223174827
"PARK2",2.65992891137597
"CSMD2",2.66178962173773
"LAMA1",2.67529512985634
"HERC1",2.67761818025149
"FLNB",2.68077293241353
"FAT2",2.68657516554207
"SLC4A5",2.69096818309893
"DSPP",2.71146951621951
"LPHN2",2.71627860301157
"CCDC168",2.72011680389944
"SRGAP1",2.72046691565608
"PLCL2",2.72973987157112
"MGAM",2.73030057564348
"PDE4DIP",2.73248781677046
"MYCBP2",2.73357890317828
"WDR33",2.73582129292362
"DNAH2",2.7523440458514
"PRPF8",2.75238526072662
"QSER1",2.75820849674316
"BZRAP1",2.76191134822009
"EML5",2.77874599272889
"PPEF1",2.78465133097398
"FRMPD4",2.78471953938576
"ANKRD17",2.78799996891457
"NBEAL2",2.78896738126828
"PRUNE2",2.78975065856312
"TLN1",2.79041841425352
"COL14A1",2.80115601125602
"MYO10",2.80338399301054
"HECTD4",2.81848003162848
"UBR5",2.81912712752337
"snoU13",2.82142835286937
"MAP1A",2.82537561583844
"RIPK1",2.8309506484677
"CACNA1B",2.83745979697091
"DLGAP4",2.84254353487536
"DALRD3",2.84306143968187
"TENM4",2.90078421097816
"COL12A1",2.90753870138546
"AKT1",2.90856234541022
"CNTLN",2.91868817499534
"HERC2",2.91931487013698
"AKAP17A",2.92354635167282
"WWP2",2.9318006136067
"MEFV",2.94588281510119
"LTBP4",2.95049711445745
