"geneName","geneScore"
"Unknown",225.10115105593
"KMT2C",247.915058865482
"CROCCP2",281.789963013668
"MUC4",285.529434707557
"MUC16",286.90502436467
"SPI1",290.983835023939
"LRP2",294.787181216897
"SPEN",295.958434566598
"UBR4",296.297851137693
"PKD1L1",296.333061980189
"VCAN",298.441125632548
"KMT2A",300.400259266782
"HYDIN",302.436933641189
"DYNC2H1",303.558662659627
"CFTR",304.114472570096
"ANK3",305.062331963947
"PTPRD",305.890743269441
"UBA6",306.00544423439
"SYNE2",306.325602830543
"USP34",306.962676019616
"KCNH7",307.615954740563
"MED12",308.390695590235
"ROR1",308.484114099645
"GON4L",308.607159928951
"N4BP2",308.8537480414
"DLG1",309.668006716899
"NLRC4",309.706109874841
"PTPN22",309.727194694708
"NBPF1",309.873612386264
"BAZ2B",309.993087833783
"WDR7",310.122348847859
"CHGB",310.25494950625
"EPHA5",310.683438180881
"HECW2",311.051187943114
"SYCP2",311.301188171914
"BLM",312.438490986499
"BIRC6",312.786203888059
"DSE",313.256585169766
"NRXN3",313.671409977101
"ATP7A",314.076494714452
"ABCB11",314.537235951847
"KIAA2022",315.492563975672
"DNAH11",317.04319262379
"WDFY3",318.818256564345
"PDZD2",322.793612127459
"ZFHX4",394.556637151455
"QSER1",400.101418484277
"CIT",405.184145755417
"MYT1L",406.49200775991
"RP11-32B5.7",406.659845267571
"SRCAP",407.214752172484
"FAT3",407.580102751759
"OBSCN",407.917162674314
"EVPL",407.94634051128
"MYH14",408.855807005115
"FAT2",410.271011289159
"CACNA1C",410.431795730235
"SETX",410.715127990933
"RGAG1",410.746563940105
"NEB",411.404757993679
"TG",411.459220923491
"ZFPM2",411.730522175897
"SI",411.792635571699
"HSPG2",411.954609369448
"PDCD11",411.9683676158
"ATP10B",411.997669696974
"CAPN1",412.46972145216
"IARS",412.513712364941
"MAP2K4",412.538826969009
"PIK3R1",412.556507494316
"MAGI2",412.566577981746
"LAMA5",412.569432705479
"EYS",412.693855584094
"TCHH",412.760181069095
"MAST4",412.772582456816
"MYOM3",412.904227622812
"ZDBF2",413.153692584796
"MGAM",413.169925665058
"GPR98",413.472528449994
"LAMA2",413.677310691588
"ABCA4",413.785474367431
"MGA",413.923170568225
"UTRN",413.932465236694
"TRERF1",413.980261611601
"CSMD1",414.155421377175
"KDM5C",414.163129579064
"TACC2",414.435329492576
"ASPM",414.446349389193
"SACS",414.546773620872
"PRAME",414.576945076717
"CCDC168",414.684571147831
"FREM1",414.725263906226
"DNAH9",414.79695551035
"GRID1",414.813970660387
"DNAH5",414.896379026614
"C10orf12",414.975869987694
"GNPTAB",415.155724773346
"MDN1",415.199785636635
"ERV3-1",415.259354821814
"LAMB1",415.272716700294
"GTSE1",415.319240037826
"NID1",415.348697622597
"ABCA13",415.489313170016
"EMR2",415.520703434996
"WDR33",415.63950895202
"FAT1",415.698099602779
"CA9",415.700428667232
"C1orf222",415.736135843744
"SSPO",415.758200544015
"GRIK2",415.788640208127
"FMN2",416.027332507006
"DNAH3",416.068763686071
"PPP1R9A",416.141345140728
"PCNXL2",416.256815283782
"ITPKB",416.304746117079
"RAB3GAP2",416.440097784932
"COL6A3",416.525558953277
"COL6A2",416.552029202988
"FLII",416.634124122155
"PRKD2",416.820808219566
"PTPRB",416.870724006584
"AHCTF1",416.912218927414
"PLA2G4A",416.920071782113
"NRP2",416.992294704408
"BRIP1",417.055040301275
"ITSN2",417.122476534159
"GPR179",417.19015335432
"PTEN",417.240152045513
"CSMD2",417.354750066851
"COL18A1",417.422915900541
"MYO9A",417.493153720966
"C1orf65",417.675171117086
"DSCAML1",417.688285921795
"F5",417.696827616738
"SDK1",417.771041512621
"HRNR",417.823191793313
"ATRX",417.849300584467
"MYO7A",417.984149568818
"CEP170",418.01067712542
"HUWE1",418.049045821683
"RP1",418.089548904213
"MUC2",418.196726816078
"DDR2",418.268250833012
"RP11-1055B8.7",418.288544835103
"DLGAP4",418.289041810519
"CSMD3",418.302518758924
"STAG1",418.308421086451
"TLR4",418.326841244153
"KAT6B",418.330291903852
"COL6A6",418.338842592205
"DSPP",418.344993835985
"ZEB2",418.41757779586
"PIWIL1",418.486126460616
"ATN1",418.489530223595
"AFF2",418.492048484336
"THSD7B",418.629764319368
"MLLT4",418.630043203302
"FOXA1",418.736672930984
"CDH9",418.801679005215
"VPS13A",418.805056761858
"TAF1L",418.867659188589
"CBLB",418.96947824531
"KIAA0825",418.970829504706
"KIAA1210",418.995370560883
"APOB",419.175344400866
"BCORL1",419.308536122348
"DMD",419.308567982833
"CD163L1",419.326378753043
"DNAH10",419.336771741318
"CENPE",419.341153116785
"UNC13C",419.34858499922
"PLXNA2",419.469275410214
"DNAH6",419.493668021942
"ABCC8",419.495900712935
"HECTD4",419.49830155708
"ZNF506",419.513867521124
"PCLO",419.593154361722
"PEG3",419.595308039778
"SVEP1",419.62058032765
"ERBB3",419.707264267054
"VWA3A",419.730602919032
"LRP1",419.765522290502
"PLCL2",419.794092607856
"PARK2",419.896447353514
"FNDC1",419.919962287902
"GRIA1",419.980885766185
"TEP1",419.986584851485
"COL14A1",420.012016421225
"SCN7A",420.029211836852
"TSC22D1",420.156462396076
"UTP20",420.204895247779
"NOTCH2",420.286519520498
"SCN11A",420.313039399557
"CHD9",420.414868795413
"RNF213",420.478399320723
"CASC5",420.500386351662
"TBX3",420.521845896049
"LAMB4",420.545007017355
"KIF26B",420.590578173412
"UBR5",420.713789404033
