"geneName","geneScore"
"CUL4B",1.22275351956594
"SF3B1",1.31342955906385
"CACNA1C",1.39864663788136
"ZFHX3",1.67727030549058
"NINL",1.69262226915228
"CBFB",1.77582447224307
"PIWIL1",1.79612801151359
"CHD1L",1.83453669340675
"NUP160",1.86037317801015
"MAST4",1.86836367436039
"CTCF",1.8712150492586
"COL14A1",1.89882386558357
"PLCB4",1.89900907462352
"TENM1",1.92748076695275
"FREM2",1.93004459659497
"EML5",1.93125736745051
"SRGAP1",2.01609947043765
"MDN1",2.01980776637114
"MED23",2.0300268045742
"FMN2",2.04186525785119
"WNK3",2.05217334479668
"RUNX1",2.05698533799467
"GRIN2A",2.06103687683585
"IARS",2.08741578806636
"BZRAP1",2.0876871760464
"WDR33",2.09094117429953
"TBL1XR1",2.09510951812593
"NCOR1",2.09570869907395
"SVEP1",2.10911392764651
"RP5-1182A14.5",2.11731130506185
"RP11-32B5.7",2.12542966259662
"MAP2",2.12574452378113
"NKAIN4",2.12947760099694
"PRUNE2",2.14603786870645
"RLF",2.15385923619093
"SHD",2.16127075160734
"FAT2",2.16236987572844
"ANKRD17",2.18663072551771
"ATRX",2.19006851206632
"GNPTAB",2.19717914960369
"GPS2",2.22637733963393
"DSCAML1",2.27980962168999
"CCDC146",2.29774891684504
"FAM208B",2.30783911459957
"CDC42BPA",2.31686768664049
"FOXA1",2.31795124035205
"GRID1",2.31848700285733
"DALRD3",2.32343237075429
"HEG1",2.33482869438529
"EPG5",2.33591535090374
"ASPM",2.33996844534161
"ARID1A",2.35920034177069
"TACC2",2.36045375541479
"FLNB",2.36108565375835
"ESPL1",2.36183827873067
"CAPN1",2.37072240794879
"SACS",2.38140185837169
"PCLO",2.38263909817807
"EMR2",2.38969475571691
"PRKD2",2.39426833915059
"snoU13",2.44125250721324
"MGA",2.44596264379301
"CIT",2.44995507780676
"LTBP4",2.46892403019549
"LAMA2",2.47414926872466
"RP11-404K5.2",2.49234118218557
"C1orf65",2.5000336333663
"TEX15",2.50030121259223
"FAM47C",2.51899840333577
"ERBB2",2.5276153653101
"VWF",2.53156457437479
"KIF26B",2.5430031953186
"MYB",2.54945078045536
"PDE4DIP",2.5512254076335
"NID1",2.56138179781949
"RNF213",2.56522431984992
"AKT1",2.56542708929618
"DDX12P",2.57436037097389
"FLII",2.57599958378796
"MAP2K4",2.58183626922543
"MYH7",2.64082985289012
"MST1L",2.64486285002255
"PRPF8",2.65215359577073
"TLN1",2.66719228604891
"AHNAK",2.67861620769985
"FNDC1",2.68385899672951
"PLXNA2",2.68791156623544
"ZNF841",2.69750050343983
"ABCC8",2.69894195776276
"DYNC1H1",2.7003619403344
"RP1",2.71676055241168
"MYH6",2.71693172390162
"MALAT1",2.71932652473331
"NBEAL1",2.72263603538317
"GPR112",2.72441572401456
"UBC",2.73010130526368
"BCOR",2.73323659166666
"NRK",2.74456355035138
"DSPP",2.75163633291116
"SRCAP",2.76026512177688
"ITPR1",2.76085949956084
"DNAH6",2.76224953562365
"KCNB2",2.77357871185948
"RIPK1",2.77782949330773
"MUC2",2.7856690938616
"ITPKB",2.81768885879225
"C1orf222",2.82687378249999
"ERBB3",2.83102460642157
"RTN4",2.83489684401472
"PLCL2",2.86004897375915
"MAGI2",2.86330179299771
"AKAP17A",2.87653820542269
"MYO7A",2.87995986597159
"NHSL2",2.88627791331763
"SCN1A",2.8870347300887
"LAMA3",2.89064800115862
"FLNC",2.89155216261595
"THSD7B",2.89617083964124
"SHROOM4",2.90335694028382
"DNAH1",2.90471987426258
"UNC45A",2.90992196427354
"FCGBP",2.91078295439245
"ZFP36L1",2.91207481337699
"GPR98",2.91329330809513
"EVPL",2.91654352460729
"CCT6B",2.92120308669966
"HCFC1",2.92132979207933
"ERCC6L2",2.92202967775699
"PRRC2B",2.92283342530091
"DMXL1",2.92932338008834
"DDR2",2.93225411533574
"RGS7",2.93542130033374
"PCDH19",2.95560844058574
"GRIN2B",2.95611425735756
"LAMB4",2.96214422827384
"NEK5",2.97006251607548
"COL6A6",2.97431086683278
"FAT1",2.97772189639155
"TOPBP1",2.98250569345623
"MYO9A",2.9929269369919
"ITSN2",3.00646319263978
"PARK2",3.01195507152995
"CNTLN",3.01394437546535
"PLCE1",3.02249878792935
"HERC2",3.0273680982032
"RP11-32B5.1",3.02773553855375
"VPS13A",3.03104710532045
"RIF1",3.03596753642539
"GPR179",3.04252585287925
"RIMS2",3.04862810058579
"OTOGL",3.05054550459767
"PCDH11X",3.05591561174617
"SETX",3.05802043992671
"TBX3",3.06356587934344
"ATN1",3.06625154550415
"AHCTF1",3.06791676176449
"PRAME",3.06900637139608
"PRKDC",3.07424257084953
"ZEB2",3.07818923668762
"FREM1",3.08149616607205
"UTP20",3.08236311120501
"RP11-1055B8.7",3.09070420798473
"MYH9",3.09456097628542
"MAST1",3.10908918582029
"FAM90A1",3.1112264653028
"GRIA1",3.11641761647329
"HSPG2",3.12273502659586
"CCNB3",3.12295583905254
"OR2G3",3.12688241696111
"MYH10",3.12780876619699
"HERC1",3.13563766890553
"PLEC",3.14292897095786
"ERBB4",3.14883904493914
"MYO10",3.15079238947253
"PLA2G4A",3.15089546244634
"NBEAL2",3.15917703023867
"MYO18B",3.18500025735401
"TPO",3.18585554892323
"NOTCH2",3.18935185802558
"COL12A1",3.21032588476537
"RP11-85G18.6",3.21067059738162
"MUC6",3.21808723807963
"OTOF",3.22199474096037
"DGKG",3.23182758874323
"UNC5D",3.24576577373531
"SLC4A5",3.26302294830021
"CCDC168",3.26376242131452
"CMYA5",3.27593605278903
"MYO9B",3.29781158288696
"CFH",3.30254705715752
"MXRA5",3.32166533564929
"BRIP1",3.32435625168658
"KMT2D",3.3447453433853
"PCDHB7",3.35326542087965
"MADD",3.37737043137343
"SPEG",3.3777965699198
"TEP1",3.38716392709771
"RPGR",3.39358151668777
"CEP170",3.40592782942732
"CYP4F11",3.41147138860632
