"geneName","geneScore"
"GON4L",0.00960994373508488
"CUBN",0.00659653305636964
"PEG3",0.00573915909569363
"DSE",0.00561694121955072
"RAB3GAP2",0.00560877442440609
"ANKRD30B",0.00557433779875043
"CPXM1",0.00465457364957839
"C2orf16",0.00430182248551906
"BRCA1",0.00361630848028666
"TCHH",0.00334426282198277
"DGKI",0.00326105531055563
"CSMD3",0.00290475302666732
"C10orf12",0.00282298619676328
"GRIA1",0.00221671121719737
"ASXL2",0.00220561625439735
"USPL1",0.00210252716929083
"SVIL",0.00203205639985262
"ACACB",0.00144904123499824
"BLM",0.00134860062937846
"SCN3A",0.00131975267117268
"DNAH7",0.00114049012327016
"OPRM1",0.000980142918918493
"MYH7B",0.000592824318227536
"ANKRD36C",0.000564238535824687
"DNAH11",0.000328438424902139
"GRIK2",0.000291052694132164
"VPS13C",0.000272974740023689
"GPR112",4.39847341582397e-05
"KIF13A",-0.000726528594656971
"BAZ2B",-0.000841412091622171
"SAMD9",-0.00104000780647228
"NRXN3",-0.00116156911355814
"RBMXL3",-0.00171598271564842
"KIF4A",-0.00178473261065411
"LPHN2",-0.00182119539457345
"WDR17",-0.00183432369933064
"AIM1",-0.00184518245929305
"SYCP2",-0.00197793053908653
"HECW2",-0.00283649655076202
"ITSN2",-0.00332422092048335
"ZNF438",-0.00333009910684911
"BCORL1",-0.00340110291014345
"HUWE1",-0.00341816916277269
"FRY",-0.00379587881262751
"CFTR",-0.00379644233245821
"SMG8",-0.0038562173113064
"ERCC6",-0.00398896163865088
"AMPD1",-0.00401404386228009
"DNAH8",-0.00408457822613232
"CTNND2",-0.00408545044639894
"GPR179",-0.00414416004369067
"RGAG1",-0.00420689342850689
"ATP1A4",-0.0042983471552685
"DCC",-0.0043394794041694
"FRAS1",-0.00447219147518431
"EVPL",-0.00458555248981034
"NLRC5",-0.00477142758794686
"CMYA5",-0.00480882907641747
"FNDC1",-0.00510676022344078
"UNC13C",-0.00517325746462866
"KIAA0825",-0.00559481334323394
"PPEF1",-0.00574812025358825
"SPTA1",-0.00609990352545427
"DLG1",-0.00632301402682706
"PCDHGB6",-0.00641091360676261
"LAMA1",-0.00647183476066698
"TACC2",-0.0065814597785304
"EPHA5",-0.00666245703139574
"CHD6",-0.0069170912386499
"TLR4",-0.00694204316243292
"CDH12",-0.00697262127686882
"SCN10A",-0.00700467242074256
"MEFV",-0.00709011299767527
"RP11-85G18.6",-0.0073143522067355
"BRIP1",-0.0073676269363866
"EPG5",-0.00738644430353765
"NBEAL1",-0.00752112916954534
"WDR7",-0.0075583340875753
