"geneName","geneScore"
"TTN",0.653342468113013
"HMCN1",0.221897168409644
"BRCA2",0.217882634459275
"GATA3",0.204473629721968
"MUC16",0.175111490116699
"USH2A",0.171457894790986
"CDH1",0.151381575867042
"APOB",0.136493129527955
"RYR2",0.127293118695472
"SYNE1",0.116957465640505
"DST",0.110953931923795
"HUWE1",0.109853479825393
"NF1",0.106935119476044
"ZNF438",0.10569296324731
"MUC17",0.104083885812545
"TG",0.103255044848377
"CSMD1",0.0981261279108551
"TLR4",0.09283911725434
"KMT2C",0.0927608677830583
"RP11-32B5.1",0.0923223281409156
"WDFY3",0.0921484998500835
"PTEN",0.0909380910016808
"DNAH9",0.0884388557390026
"DMXL1",0.0877532942146439
"RAB3GAP2",0.0872501356586012
"MUC5B",0.0857916755346168
"CFH",0.084640233369982
"OR2G3",0.0827596723072574
"KIF13A",0.0806720533554067
"CSMD2",0.0802587568231517
"PREX2",0.0799204281140773
"ERCC6",0.079616530021812
"DMD",0.078897523264984
"GON4L",0.0766614899985671
"DNAH6",0.0751645695230087
"GRIK2",0.0747722902143968
"NBEAL1",0.0746165534551218
"HYDIN",0.0744813300018051
"ANKRD36C",0.0725129397425344
"GRIA1",0.070524987503744
"MAP2K4",0.0693950304746958
"NRXN3",0.0687229559336606
"PREX1",0.0681032660091188
"EVPL",0.0666898185092712
"AFF2",0.0651332524405706
"SRRM2",0.0650055374962389
"NEB",0.0649930168561699
"ITSN2",0.0644206415533807
"MYH7",0.063340945560305
"TENM1",0.0632699483802615
"MYH6",0.0630316845024802
"SPI1",0.0623880650855106
"PKHD1L1",0.0620084272931445
"GRIN2A",0.0614891274613808
"WDR33",0.0611538820154342
"UBR4",0.060850589765504
"FLNC",0.0603829846598078
"DALRD3",0.0599623194377721
"NBEAL2",0.0598010139894503
"CHD1L",0.0592703482871397
"FAM208B",0.0592557120437925
"KIAA0825",0.058861886537065
"COL12A1",0.0580379930362001
"MDN1",0.0576510413831901
"RP5-1182A14.5",0.0573879794454162
"HSPG2",0.0573095038130933
"ATM",0.0572178818705806
"RIPK1",0.0571552472371268
"MAP2",0.0570986654008809
"CADPS",0.0570819088542554
"HEG1",0.056655456086994
"SRCAP",0.0564792605748419
"LRP1",0.0563900081263701
"MAP3K1",0.0560396943986604
"GPR112",0.0556236319364823
"MYO7A",0.0553322496407323
