"geneName","geneScore"
"RYR1",7.5062052230085
"MYO5B",8.00841293013419
"GTSE1",8.17134342932223
"STAG1",8.2500681181909
"SCN2A",8.29077743189338
"DSP",8.29321008541634
"TMEM189",8.36900337255806
"HRNR",8.38814127237828
"ERV3-1",8.42634330911396
"FAM179A",8.49997598659982
"CDH9",8.55948064914957
"DOCK11",8.64111810162344
"NOTCH4",8.73650443351432
"CASC5",8.76713158072791
"SPATA31C1",8.7726331777279
"CBLB",8.83177228578821
"SEMA5A",8.84307705235411
"HAUS5",8.85011643476997
"FREM1",8.91888505229175
"DNAH17",8.99261150480058
"SPATA31D1",9.00523320608627
"NEDD9",9.04143220028567
"ACTN2",9.10378286179045
"SORCS1",9.11077310309371
"ATP11A",9.25262317288665
"ATN1",9.27512980740929
"NRP2",9.28100952988709
"PPEF1",9.30156417313119
"TRAPPC10",9.32958908153932
"EPS8L1",9.33689269881363
"ANO5",9.36464310033389
"ADAD2",9.50001846761406
"FAT1",9.54412154879025
"MYO9B",9.63112856905015
"MALAT1",9.67788363164842
"DCHS2",9.7102610184227
"CSPG4P11",9.72872961594426
"DGKG",9.81268503904495
"MEFV",9.83229030718397
"LAMA1",9.88050429295962
"SI",9.89757071366311
"DLGAP4",9.90009595426468
"SVIL",9.93024143793872
"ZNF506",9.99238943379041
"RFPL1",10.0723884795204
"ZNF536",10.1391144425402
"MGAM",10.162434228838
"FAM90A1",10.1893289103258
"RBMXL3",10.2452369555887
"PLXNA4",10.2542950418941
"RGS7",10.265709247363
"TAF1L",10.2672435307585
"PDXDC1",10.3332476269779
"OTOF",10.3398363343373
"KIAA1210",10.3411272280815
"WNK1",10.3525914611013
"LPA",10.3615389606858
"ANK1",10.4184392493985
"KCNB2",10.4342935407691
"MUC6",10.4478072237799
"KAT6B",10.4480942271844
"HCFC1",10.4633362723206
"ZFP36L1",10.5242147334763
"RIF1",10.5289443810477
"TSC22D1",10.5578845788377
"CACNA1B",10.5618362531132
"SHROOM4",10.5655535562003
"PDE4D",10.5677821068544
"GOLGB1",10.5791577505291
"MST1L",10.6006059648459
"SVILP1",10.6035846318894
"HECTD4",10.693740152339
"ENSG00000210082",10.7078223800876
"ARID1B",10.7427182067613
"SDK1",10.7574253166832
"PTPRB",10.7982598417457
"RP1",10.7995845496315
"PPP1R9A",10.8055465821867
"PCDHGB3",10.8109591304469
"MAST1",10.8211500443194
"UBC",10.8462441368283
"LPHN2",10.8493056798042
"BCORL1",10.8684358907628
"RBM19",10.8690739414462
"WWP2",10.9028096959936
"KDM5C",10.9414515370273
"CHD9",10.9417255179475
"PCDH15",11.0412300226671
"MYH10",11.0846611170753
"UBR5",11.09873806782
"PRKG2",11.1001961880751
"MYH14",11.136883378627
"AMPD1",11.1407210703485
"TPO",11.1524662909272
"PCNT",11.1879167039915
"CA9",11.2143937815993
"BCOR",11.2369635553372
"ENSG00000210195",11.2389006289633
"DNAH10",11.2603755599068
"ERCC6L2",11.2879470686904
"KMT2D",11.2885460262096
"TENM4",11.3417234001937
"MYH9",11.3907139762767
"LAMB4",11.3978392691871
"MADD",11.4059316928318
"KIF26B",11.4918206477719
"FER1L5",11.5273686990954
"LAMA5",11.5545538775478
"SPTBN5",11.55967064159
"COL6A2",11.5798009016124
"VWA3A",11.601333100644
"SETX",11.6222257222468
"C10orf12",11.6611450203748
"MUC2",11.7130703222206
"MYO9A",11.714108608092
"TBX3",11.7255031317068
"UNC45A",11.7398690034659
"FCGBP",11.7404156393065
"DYNC1H1",11.8326790415003
"ATRX",11.844198371196
"NCOR1",11.8987773845675
"MXRA5",11.9096134598985
"FLII",11.9886623081216
"EYS",11.9983491269363
"THSD7B",12.012222196401
"PRKD2",12.0319279904389
"PLXNA2",12.0376748605309
"SACS",12.0841743251464
"CR1",12.0850186108675
"SLC4A5",12.1192174184914
"PLCE1",12.1369008210088
"ABCC8",12.1495164921674
"RP11-1055B8.7",12.1515029794478
"CENPE",12.1813751117469
"ESPL1",12.1856603546039
"GRID1",12.2091272270859
"AKAP4",12.2135221069371
"NRK",12.2193551406814
"DYSF",12.2733141848816
"MYO10",12.2856287213359
"ITPKB",12.2888338341619
"NID1",12.3547272174125
"QSER1",12.3614725071608
"DNAH2",12.378965900208
"MYCBP2",12.3857696100066
"MED23",12.3905288886733
"CEP170",12.4011034783981
"LAMB1",12.4083911651653
"NOTCH2",12.4237499810713
"PRKDC",12.4439077702928
"FRMPD4",12.45228234016
"CCT6B",12.4682241657892
"MAGI2",12.4952182206357
"ARID1A",12.5062509718898
"CHD4",12.5322826942628
"PCDHB7",12.561589399967
"RIMS2",12.5928168004979
"CBFB",12.6368302527747
"BAI1",12.6623387275503
"HERC2",12.7292294889268
"MYT1L",12.7509796675989
"FMN2",12.7652607139497
"TRERF1",12.7698692149696
"BRIP1",12.7919786402572
"PCLO",12.8079660336644
"GPS2",12.8139641615451
"FREM2",12.8641694215896
"COL6A3",12.8868962718932
"TBL1XR1",12.9034861599487
"F5",12.9146804395509
"ZFHX4",12.9217319807796
"RP11-404K5.2",12.9550646264026
"RPGR",12.9801974884987
"COL18A1",13.0097231352558
"DNAH3",13.0250867624637
"GRIA3",13.0348140864378
"NHSL2",13.0386448707963
"GRM3",13.0491301921219
"ACACB",13.0836160971127
"RP11-32B5.7",13.1143021804632
"MAP1A",13.1254945722327
"CACNA1F",13.1559505020289
"AKAP9",13.2009620358983
"ERBB2",13.2108276841294
"MYH4",13.2238316855078
"SCN7A",13.2241839145251
"LRBA",13.2459558090828
"DGKI",13.2953734651114
"PIWIL1",13.3001913325715
"SCN1A",13.3971969499982
"PARK2",13.4427372029245
"RGAG1",13.4541293608242
"ABCA13",13.4589575090984
"SHD",13.4902012814005
"PRRC2B",13.4977774400446
"ZEB2",13.5015169232581
"PLA2G4A",13.5272716862995
"VPS13A",13.5359277325731
"PRPF8",13.6878448030808
"RNF213",13.6951053779358
