"gene","geneScore"
"SYNE1",0.218150208160924
"HMCN1",0.160372310272228
"RYR2",0.157640984335096
"APOB",0.147891417993658
"MED13",0.143953300932281
"DNAH9",0.142397335974855
"CABIN1",0.133229603410807
"C2orf16",0.130127485021815
"NAV1",0.130022046949097
"HUWE1",0.129128018024665
"COX20",0.126428496717377
"MYH15",0.123966430453244
"SRRM2",0.119328357988291
"CACNA2D2",0.119160713856357
"TTN",0.115356181271616
"SLC4A11",0.115079097159466
"MYOM2",0.114629589482921
"CEP350",0.11115617581907
"RPS17P5",0.100568862957521
"WDFY3",0.0922529978884535
"LMAN2",0.091223565833426
"MEST",0.0896531984121595
"MUC17",0.0892967899670427
"CACNA1G",0.0887659817710207
"NF1",0.0874980622394956
"CNTN2",0.0871973611411347
"EVPL",0.0871381986492109
"NBEAL1",0.0864549465043397
"DMXL1",0.0861354351164705
"LPO",0.085438123994192
"KTN1",0.0853331247705533
"BRCA2",0.0837119855385063
"UHRF1BP1L",0.0832743250583601
"KIF13A",0.0807180830989919
"HYDIN",0.078901649825075
"RAD54B",0.0777190018945649
"DCC",0.0776477438996126
"GPR64",0.0765929856906505
"MYO16",0.0765465628014799
"COL14A1",0.0761679344773857
"IARS",0.0755882657284109
"OTOGL",0.0751445224557446
"SIPA1L2",0.0750375551350178
"RELN",0.0748847520862842
"KIAA1109",0.0746840612739263
"SLC15A5",0.0745607105220411
"NTRK2",0.0743108612782323
"PCYT1B",0.0742794235162361
"ZNF131",0.0741598738904659
"TAF1",0.0738941612431596
"SVEP1",0.0738225600122927
"ATIC",0.0736108229112712
"TMEM132D",0.0733700286054766
"BOD1L1",0.073352491554428
"GNPTAB",0.0733323768208448
"ABAT",0.0732502749670382
"MYRIP",0.0729867832173825
"ROBO1",0.072872660716632
"ASCC3",0.0728126729412524
"NPC1",0.0727980317279237
"NRDE2",0.0727647057957607
"CCDC175",0.0723911290362931
"GLG1",0.0723830430930202
"PLG",0.0723537399709121
"ZNF594",0.0723402571763245
"ATP1A4",0.0723230204567396
"PTEN",0.0722350256971629
"DENND6A",0.0721513676595212
"PTPN2",0.0721328166514708
"TLR8",0.0721249789946131
"MOB2",0.0720218027392906
"ERC2",0.0719575392488832
"C4orf40",0.0719531952069751
"AFF3",0.0717065953186605
"CADPS",0.0716323177473141
"NUP160",0.0712340949718607
"FAM155A",0.0711661058090951
"DNAH6",0.0710860420623055
"SETDB1",0.0710693872728917
"PCDHGA11",0.0709358813489907
"RASA3",0.0708841715278594
"CYP2A13",0.0706483399239456
"WDR3",0.0704306945988578
"NCAN",0.070405640306912
"SORBS2",0.0703070172534933
"OR4D10",0.0701579521484254
"SYCP1",0.0700920553996838
"TCF20",0.0700420568910425
"IL23R",0.0698948462204797
"HDLBP",0.0698722725865649
"DMBT1",0.0698469725510625
"ZNF462",0.0698442066468306
"FRY",0.069744124648421
"TTYH2",0.0697397209212226
"CEP250",0.0696683252402394
"CMYA5",0.0695207701125411
"RC3H2",0.0694028127737586
"ABCA8",0.0693702245966056
"CCDC180",0.0693655505455421
"FLNC",0.0690110359387303
