"gene","geneScore"
"KMT2C",0.147270200090728
"Unknown",0.137762481584831
"CROCCP2",0.130098748062149
"SYNE2",0.124714247702321
"SPI1",0.119319591646907
"HECW2",0.114255926503675
"TTN",0.113485599324762
"CHGB",0.111555192742871
"VCAN",0.111492630859919
"MUC4",0.110699424367475
"HDAC6",0.110448916699076
"NLRC4",0.109482322580875
"USP34",0.109475426191377
"UBR4",0.109287619409308
"PKD1L1",0.108885040877175
"MYH1",0.108723595223425
"BLM",0.108432934194963
"KMT2A",0.107980565401394
"PTPRD",0.107793121355051
"DLG1",0.107260904822262
"SETD2",0.10721459127751
"ARID2",0.107174953930174
"HYDIN",0.106832969258538
"KIFC1",0.106613382173193
"LRP2",0.106038566875544
"SPEN",0.105862387840417
"NBPF1",0.105787108000771
"ZNF821",0.105782504834993
"SYCP2",0.105673266622029
"WASF1",0.105613392504065
"KCNH7",0.105575508069753
"COL5A3",0.105249407497301
"MED12",0.105193986088921
"WDFY3",0.104851307029942
"MUC16",0.104754958296032
"DYNC2H1",0.104651261657182
"PTPRM",0.104618083141689
"LRRC7",0.104019376372553
"N4BP2",0.103930715815497
"SMCHD1",0.103810163458064
"YME1L1",0.103699927061507
"MAP3K4",0.103682360276747
"NRXN3",0.103573728483623
"UBA1",0.103527604946473
"DCAF12L1",0.10337650212142
"ELF3",0.102989887534339
"ANK3",0.102912821884902
"DCLRE1C",0.102850991196255
"LRIG3",0.102807121400937
"TMEM82",0.102616152507753
"ABCC9",0.102376788990188
"BMPER",0.101995753392618
"ARHGEF9",0.101534552535584
"ESYT1",0.101520755833532
"BAZ2B",0.101483559003891
"NUAK2",0.101028662118785
"KNTC1",0.100890469682362
"GON4L",0.100880128496393
"USP53",0.100865962371073
"DMKN",0.100827716708805
"CCR2",0.100806586094268
"RP11-1277A3.2",0.100556231988497
"FAM160A2",0.100525383611598
"TRIM49B",0.100488467963202
"GCC2",0.100477868095308
"DSE",0.10035674280387
"MORC2",0.100342614137145
"ATP7A",0.100284742190822
"FARSB",0.100087530744483
"CCDC170",0.100001616280978
"KANK3",0.0999148941603425
"ATP13A4",0.0999145027318002
"EPHA5",0.0998006572406085
"CATSPER2",0.0996397734239033
"ABCB11",0.0996085677328075
"DCTN4",0.0994692693195424
"PDZD2",0.099420600043068
"CEP128",0.0992782206965348
"PPP2R3C",0.0991218831209491
"POM121L12",0.099096063740111
"PARP9",0.0990722232428841
"CFTR",0.0990283933307511
"ZCWPW1",0.0989463361683705
"TLE6",0.0988641621981175
"ROR1",0.0985792135649347
"DDB1",0.0985391419555075
"UBA6",0.0984420800561358
"FGFR4",0.0983631566027151
"ENPP2",0.098315563338519
"ADAMTS1",0.098144422134758
"PCDHB1",0.0980436593705256
"ODF2",0.097837960349926
"KANK2",0.0975409978480018
"NT5E",0.0973575827053578
"PHC3",0.0970109025879987
"SAMD9L",0.0968541778640871
"SMEK2",0.0967533780410729
"KIF5C",0.0967347821595423
"CLASRP",0.0964433027531481
"SOS1",0.0963968503122902
